vtd10_geoid,vtd20_geoid,weight_sum
13089OK,130890000PG,4.9207906078
13089OK,130890000BB,1.3593776144
13089OK,130890000FB,1.0792093922000001
13089OV,130890000OV,38.0
13089PA,130890000PA,32.0
13089PB,130890000PB,23.0
13089PC,130890000PC,16.0
13089PE,130890000PE,39.0
13089PE,130890000AA,1.0
13089PF,130890000PF,13.0
13089PF,130890000EC,10.618185350200001
13089PF,130890000TF,5.3818146498
13089PG,130890000PG,44.0
13089PH,130890000PH,26.0
13089PH,130890000RM,1.0
13089PI,130890000PI,20.9831914836
13089PI,130890000MI,1.0168085164
13089PK,130890000PF,51.0
13089PK,130890000TF,0.9876355052
13089PK,13135000066,0.0123644948
13089PN,130890000PN,31.3100182937
13089PN,130890000GC,4.0
13089PN,130890000EA,2.6517048314
13089PN,130890000BR,0.0382768749
13089PR,130890000PR,17.999999999899998
13089PR,130890000FA,2.0
13089PR,130890000WD,1.0
13089RA,130890000RA,49.0
13089RC,130890000RC,21.0
13089RD,130890000RD,23.000000000100002
13089RD,130890000MK,18.0
13089RD,130890000ME,1.0
13089RE,130890000RE,32.9948665171
13089RE,130890000SP,0.0051334829
13089RF,130890000RF,21.9855617009
13089RF,130890000RL,2.5257982992
13089RF,130890000RI,0.4742017008
13089RF,130890000PC,0.0144382991
13089RG,130890000RG,57.0
13089RH,130890000RH,26.000000000100002
13089RI,130890000RI,37.0000000001
13089RJ,130890000RJ,18.999999999899998
13089RJ,130890000SU,1.0
13089RK,130890000RK,23.0
13089RL,130890000RL,50.0000000001
13089RL,130890000PC,13.7771529715
13089RL,130890000LD,5.2228470285
13089RL,130890000SL,1.0
13089RM,130890000RM,17.999999999899998
13089RN,130890000RN,28.999999999899998
13089RN,130890000PG,2.0
13089SA,130890000SA,45.9999999999
13089SB,130890000SB,48.186235155
13089SB,130890000MG,3.0
13089SB,130890000CI,2.813764845
13089SC,130890000SC,69.962060728
13089SC,130890000ME,24.0
13089SC,130890000CK,12.037939271900001
13089SD,130890000SD,91.6634204671
13089SD,130890000SH,3.8360735155
13089SD,130890000SQ,2.8824009283
13089SD,130890000HG,1.0
13089SD,130890000SP,0.6181050892
13089SE,130890000SE,57.0
13089SE,130890000AB,1.0
13089SF,130890000SF,43.0
13089SF,130890000DC,7.8613489736
13089SF,130890000CE,0.1386510264
13089SG,130890000SG,23.0
13089SG,130890000RA,1.0
13089SH,130890000SH,37.5059590609
13089SH,13135000052,0.3477854298
13089SH,13135000118,0.0834554649
13089SH,13135000112,0.0628000443
13089SI,130890000SI,48.0
13089SI,130890000SD,1.0
13089SJ,130890000SJ,41.5161006661
13089SJ,130890000SI,4.0
13089SJ,130890000SQ,0.2334707002
13089SJ,130890000SP,0.18556171600000002
13089SJ,130890000SD,0.0389817025
13089SJ,130890000RE,0.0258852153
13089SK,130890000SK,35.9999999999
13089SL,130890000SL,43.9259704463
13089SL,130890000SW,4.0
13089SL,130890000LD,3.0740295537
13089SL,130890000WD,2.0
13089SM,130890000SM,20.0
13089SN,130890000SN,22.0
13089SO,130890000SO,13.0
13089SP,130890000SP,34.3806641262
13089SP,130890000RE,5.9856842035
13089SP,130890000SD,1.5675972082
13089SP,130890000SJ,0.0660544621
13089SQ,130890000SQ,85.8191593632
13089SQ,130890000SD,2.1726992605
13089SQ,130890000SJ,2.0081413763
13089SR,130890000SR,34.0
13089SS,130890000SS,29.0
13089ST,130890000ST,16.0
13089SU,130890000SU,33.0
13089SV,130890000SV,19.0
13089TA,130890000TA,28.999999999899998
13089TA,130890000EA,1.0
13089TB,130890000MD,46.0613480155
13089TB,130890000EA,0.9386519844
13089TC,130890000TC,20.0
13089TF,130890000TF,15.7367231566
13089TF,13135000066,0.2632768434
13089TG,130890000TG,26.0
13089TH,130890000TH,52.0
13089VB,130890000VB,17.0
13089VB,130890000ME,5.0
13089WA,130890000WA,37.0
13089WB,130890000WB,19.999999999899998
13089WD,130890000SW,67.0000000001
13089WD,130890000WD,32.0
13089WE,130890000WC,43.0
13089WE,130890000MT,20.0
13089WF,130890000WF,28.614816221799998
13089WF,130890000AI,2.3851837782
13089WG,130890000WG,24.999999999899998
13089WI,130890000WI,33.0
13089WI,130890000DC,13.0
13089WJ,130890000WJ,47.4876037279
13089WJ,130890000HI,2.5049308046
13089WJ,1312100007M,1.0074654675
13089WJ,130890000LC,1.0
13089WK,130890000WK,26.000000000100002
13089WL,130890000WL,18.999999999899998
13089WN,130890000WN,12.0
13089YA,130890000YA,17.0
13091CHAUN,130910CHAUN,62.9999999999
13091CLARK,130910CLARK,29.0
13091EDDIN,130910EDDIN,108.0
13091EMPIR,130910EMPIR,64.0
13091JAYBI,130910JAYBI,44.9999999999
13091JONES,130910JONES,81.0
13091LEE,13091000LEE,590.0
13091MCCRA,130910MCCRA,34.0
13091MILAN,130910MILAN,54.0
13091MITCH,130910MITCH,47.0
13091MULLI,130910MULLI,85.0
13091PLAIN,130910PLAIN,69.0
13091PONDT,130910PONDT,145.0
13091RAWLI,130910RAWLI,98.99570293
13091RAWLI,13091000LEE,0.00429707
13091VILUL,130910VILUL,28.0
13091YONKE,130910YONKE,26.0
1309310,13093000010,115.0
130932,13093000002,182.0
130935,13093000005,334.0
130937,13093000007,416.9999999998
130938,13093000008,135.0
1309501,13095000001,229.0
1309501,13095000015,1.0
1309502,13095000002,89.0
1309503,13095000003,116.0
1309504,13095000004,76.3073023678
1309504,13177000006,1.6926976323999998
1309505,13095000005,57.0
1309506,13095000006,152.0
1309508,13095000007,146.0
1309509,13095000008,184.0
1309509,13095000014,14.0
1309510,13095000009,170.0
1309511,13095000010,106.7688871923
1309511,13095000028,0.2311128078
1309512,13095000011,29.0
1309514,13095000012,73.0
1309514,13095000013,1.0
1309515,13095000013,124.0
1309517,13095000014,104.0
1309518,13095000015,155.0
1309518,13095000001,3.0
1309519,13095000016,96.0
1309520,13095000017,129.0
1309520,13095000024,3.0
1309521,13095000018,91.403853351
1309521,13095000010,0.596146649
1309522,13095000019,60.0
1309523,13095000020,101.8362169276
1309523,13095000019,0.1637830725
1309524,13095000021,198.0
1309524,13095000022,2.0
1309525,13095000022,182.0
1309525,13095000023,1.0
1309526,13095000023,118.0
1309526,13095000022,1.0
1309527,13095000024,59.0
1309528,13095000025,134.0000000001
1309529,13095000026,27.0
1309530,13095000027,38.0
1309531,13095000028,33.8744088636
1309531,13095000010,1.1255911363
130971258,13097001258,127.9999999999
130971259,13097001259,67.0
130971260,13097001260,79.0000000001
130971270,13097001270,124.0
130971271,13097001271,95.0
130971272,13097001272,51.0
130971273,13097001273,84.0
130971274,13097001274,43.0
130971275,13097001275,136.0000000001
130971276,13097001276,44.0
13097729,13097000729,67.0
13097730,13097000730,164.0000000001
13097731,13097000731,81.0
13097732,13097000732,56.999999999799996
13097733,13097000733,36.0
13097734,13097000734,51.0
13097735,13097000735,37.0
13097736N,1309700736N,30.0
13097736S,1309700736S,33.0
13097737,13097000737,72.0000000001
13097738,13097000738,32.0
13097739,13097000739,41.9999999999
13097740,13097000740,59.0
13097784,13097000784,64.0
13097785,13097000785,28.0
13099A,1309900000A,79.0
13099B,1309900000B,265.0
13099CO,1309900000U,106.0
13099CS,130990000CS,151.0000000001
13099CUBA,130990000CU,106.0
13099D,1309900000A,135.0
13099F,1309900000U,55.0
13099H,130990000CS,119.0000000001
13099JAKIN,130990000CS,84.0
13099L,130990000CU,76.0
13099U,1309900000U,64.0
131011058,13101001058,598.0
131031A,1310300001A,62.0
131031A,1310300002A,8.0
131031A,1310300001D,6.0
131031B,1310300001B,32.0
131031C,1310300001C,90.0
131031D,1310300001D,36.0
131031D,1310300001C,13.0
131031D,1310300001A,1.0
131031E,1310300002A,47.0
131031E,1310300002C,2.0
131032A,1310300003D,95.0
131032A,1310300003A,29.0
131032B,1310300001B,81.0
131032B,1310300003D,38.0
131032B,1310300004C,4.0
131032C,1310300002C,56.0000000001
131032C,1310300004B,3.0
131032D,1310300002B,17.0
131032D,1310300002A,14.0
131033A,1310300003A,97.0
131033B,1310300003B,104.0
131033B,1310300003A,35.0
131033C,1310300003D,44.9999999997
131033D,1310300003C,86.0
131033D,1310300004B,12.0
131033E,1310300003C,54.0
131033E,1310300003B,16.0
131033E,1310300003A,1.0
131034A,1310300004A,174.9999999996
131034A,1310300003B,3.0
131034B,1310300004B,46.0
131034B,1310300002C,32.0
131034B,1310300005A,31.0
131034B,1310300002B,3.0
131034C,1310300004B,51.0000000005
131034C,1310300004C,35.0
131034C,1310300003C,15.0
131034C,1310300003D,6.0
131034C,1310300004A,3.0
131035A,1310300005A,76.0
131035A,1310300005B,8.0
131035B,1310300005B,93.9995441473
131035B,1310300005C,10.000455853
131035C,1310300005C,54.9956433159
131035C,1310300005B,1.004356685
131035D,1310300002B,37.0
13105189,13105000189,331.0000000008
13105190,13105000190,81.0000000001
13105191,13105000191,70.0
13105192,13105000192,89.0
13105193,13105000193,68.9999999994
13105196,13105000196,125.0000000001
13105197,13105000197,135.0
13105199,13105000199,94.0
13105201,13105000201,181.0000000001
13105202,13105000202,57.0
13105315,13105000315,99.0
131070050,13107000050,121.9999999999
131070052,13107000052,43.9344119164
131070052,13107001208,0.0655880836
131070053,13107000053,766.9999999998
131070057,13107000057,109.0
131070058,13107000058,152.0
131071208,13107001208,101.0
131071333,13107001333,120.0
131071429,13107001429,94.0
131071452,13107001208,67.0
131071502,13107001502,104.0
131071560,13107001560,280.0
131071748,13107001748,136.0
131091,13109000011,66.0
1310910,13109000011,52.0
131092,13109000011,54.0
131093,13109000011,193.0
131094,13109000011,77.0000000001
131095,13109000011,551.0000000002
131096,13109000011,125.0000000001
131097,13109000011,373.0
131098,13109000011,134.0
131099,13109000011,53.9999999999
13111COLW,1311100COLW,130.9363261042
13111COLW,13123000007,0.0636738958
13111FAIR,1311100FAIR,81.988981447
13111FLIN,1311100FLIN,225.5757083806
13111FLIN,1311100HOTH,1.4242916196
13111HEMP,1311100HEMP,120.0
13111HOTH,1311100HOTH,82.6043956044
13111HOTH,1311100MINE,62.3956043956
13111MINE,1311100MINE,87.0
13111MOBI,1311100MOBI,65.0
13111MORG,1311100MORG,181.0
13111NOON,1311100NOON,89.0
13111SKEN,1311100SKEN,84.0
13111SUGC,1311100SUGC,136.2681517741
13111SUGC,13123000006,3.6791075174000003
13111SUGC,13123000007,0.0527407084
13111TOCC,1311100TOCC,405.7630438269
13111TOCC,13123000006,2.2369561727
1311301,13113000001,52.0000000003
1311302,13113000002,125.0
1311303,13113000003,47.0
1311304,13113000004,37.9998385121
1311304,13113000024,0.00016148790000000002
1311305,13113000005,44.9999999999
1311306,13113000006,27.0
1311307,13113000007,47.9999999999
1311308,13113000008,64.9958351667
1311308,13113000027,0.0041648333
1311309,13113000009,60.0
1311310,13113000010,127.0000000002
1311311,13113000011,56.0
1311312,13113000012,30.0
1311313,13113000013,42.9667590797
1311313,13113000034,0.0332409202
1311314,13113000014,49.9893425273
1311314,13113000033,3.010657473
1311315,13113000015,41.0
1311316,13113000016,54.939695003
1311316,13113000027,0.0603049971
1311317,13113000017,18.000000000100002
1311318,13113000018,61.3554606313
1311318,13113000009,0.6445393685
1311319,13113000019,44.0
1311320,13113000020,7.0
1311321,13113000021,24.0
1311322,13113000022,24.0
1311323,13113000023,12.0
1311324,13113000024,68.8807257303
1311324,13113000004,1.1192742697
1311325,13113000025,25.0
1311326,13113000026,83.0
1311327,13113000027,76.8254806254
1311327,13113000016,1.0
1311327,13113000008,0.1745193744
1311328,13113000028,41.0
1311329,13113000029,75.0000000007
1311330,13113000030,51.0
1311331,13113000031,48.999999999799996
1311332,13113000032,46.0
1311333,13113000033,25.0
1311333,13113000014,3.0
1311334,13113000034,65.0000000002
1311335,13113000035,120.99999999959999
1311336,13113000036,16.999999999899998
13115001,13115000001,127.6739344409
13115001,13115000076,13.1117704432
13115001,13115000140,0.2142951161
13115010,13115000010,73.0
13115015,13115000015,109.0
13115020,13115000020,139.0000000003
13115025,13115000025,71.6658166061
13115025,13115000090,0.31649448789999995
13115025,13115000065,0.017688906
13115030,13115000030,146.3566607862
13115030,13115000090,1.0
13115030,13115000105,0.6433392136999999
13115035,13115000035,33.0
13115040,13115000040,67.0
13115045,13115000045,143.0
13115050,13115000050,329.8445154423
13115050,13115000140,1.155484558
13115050,13115000055,1.0
13115055,13115000055,104.0
13115060,13115000060,53.0
13115065,13115000065,88.1736844382
13115065,13115000090,2.8263155616
13115075,13115000075,107.6317658715
13115075,13115000050,2.3682341285
13115075,13115000140,1.0
13115076,13115000076,155.0730620494
13115076,13115000001,34.9191904067
13115076,13115000140,0.0077475441
13115080,13115000080,151.0
13115085,13115000085,101.9634866639
13115085,13115000105,1.0365133359
13115090,13115000090,233.9815661731
13115090,13115000065,23.7295190955
13115090,13115000135,4.0387882949
13115090,13115000025,3.0102403289
13115090,13115000110,0.2398861075
13115105,13115000105,224.9925253299
13115105,13115000030,7.0065489518
13115105,13115000085,2.0009257182
13115110,13115000110,79.0039113417
13115110,13115000125,8.9960886583
13115115,13115000115,66.0
13115125,13115000125,61.9952172297
13115125,13115000110,0.0047827704000000006
13115130,13115000130,206.9999999999
13115135,13115000135,158.8509402353
13115135,13115000090,11.1490597647
13115140,13115000140,218.099066237
13115140,13115000055,14.6271391584
13115140,13115000050,1.2737946046
1311701,13117000001,73.9999999999
1311701,13117000002,2.0
1311702,13117000002,97.9999999999
1311703,13117000003,103.9994724013
1311703,13117000016,0.0005275987
1311704,13117000004,52.0
1311704,13117000003,32.0
1311704,13117000006,3.0
1311705,13117000005,41.0
1311705,13117000016,1.0
1311706,13117000006,43.0
1311706,13117000003,7.0
1311707,13117000016,84.1840379777
1311707,13117000007,64.8159620223
1311708,13117000008,47.0
1311709,13117000015,36.0000000001
1311709,13117000027,27.0
1311710,13117000010,29.0000000002
1311711,13117000016,28.0
1311711,13117000010,9.0000000001
1311711,13117000015,3.0
1311712,13117000003,24.0897997583
1311712,13117000004,16.9102002417
1311714,13117000007,25.875658997
1311714,13117000029,19.4856403959
1311714,13117000008,19.4695224924
1311714,13117000025,7.1691781148
1311715,13117000015,46.0
1311715,13117000010,2.0
1311716,13117000007,56.5457857654
1311716,13117000016,32.4542142346
1311717,13117000001,42.0345443577
1311717,13117000019,15.9654556423
1311718,13117000025,15.9999999999
1311718,13117000001,4.0
1311719,13117000019,16.000000000100002
1311719,13117000021,2.0
1311720,13117000029,22.9999999997
1311721,13117000021,42.9999999999
1311721,13117000019,1.0
1311722,13117000029,22.0
1311722,13117000010,12.9999999999
1311723,13117000010,7.9999999999
1311724,13117000021,44.999999999799996
1311724,13117000019,1.0
1311725,13117000025,39.9999999999
1311725,13117000021,2.0
1311726,13117000003,34.0
1311727,13117000027,77.0000000002
1311728,13117000016,35.0550246475
1311728,13117000007,4.9449753526
1311728,13117000003,2.0
1311729,13117000029,52.0
1311730,13117000008,13.9999999999
1311731,13117000019,24.576184295
1311731,13117000021,1.4238157051
1311732,13117000010,57.9815024624
1311732,13117000029,1.0184975376
1311733,13117000004,47.0
1311733,13117000006,45.0
131191,13119000001,196.0
1311910,13119000007,20.0
1311910,13119000002,18.0
1311911,13119000002,64.0
1311912,13119000002,57.0
1311912,13011000005,1.0
1311913,13119000001,56.0
131192,13119000003,122.9999999999
131193,13119000003,162.0000000001
131194,13119000004,250.0000000001
131195,13119000005,136.0
131196,13119000006,220.0
131197,13119000007,85.9999999999
131198,13119000007,48.0
131199,13119000007,80.0
1312101A,1312100001A,54.0
1312101A,131210005A2,3.0
1312101B,1312100001B,76.0
1312101C,1312100001C,51.9169829329
1312101C,1312100001S,0.0830170671
1312101D,1312100001D,31.0
1312101E,1312100001E,79.0
1312101F,1312100001F,24.0
1312101G,1312100001G,51.0
1312101J,1312100001J,71.0
1312101P1,1312100001P,30.0
1312101P2,1312100001P,1.0
1312101R,1312100001R,22.0
1312101S,1312100001S,28.0
1312101T,1312100001T,32.0000000001
1312102A,1312100004F,40.0
1312102A,1312100004I,1.0
1312102B,1312100002B,112.0
1312102B,1312100005D,7.0
1312102B,1312100004F,3.0
1312102C,1312100002C,11.0
1312102C,1312100005F,4.0
1312102D,1312100002D,41.0
1312102D,1312100005J,3.0
1312102E,1312100002E,41.0
1312102F1,131210002F1,48.0
1312102F2,131210002F2,6.0
1312102G,1312100002G,46.0
1312102G,1312100002S,1.0
1312102J,1312100004I,100.0
1312102J,1312100002B,1.0
1312102L1,131210002L1,45.0
1312102L2,131210002L2,25.0
1312102S,1312100005K,44.0
1312102S,1312100002S,28.0
1312102W,1312100003F,75.0
1312102W,1312100002W,5.0
1312102W,131210006L2,4.8129156458
1312102W,131210006L1,0.1870843542
1312102X,1312100003I,58.0
1312103A1,1312100003A,29.0
1312103A2,1312100004C,9.0
1312103B1,1312100003B,8.0
1312103B2,1312100003B,4.0
1312103C,1312100003C,38.0
1312103D,1312100003D,24.0
1312103E,1312100003E,23.0
1312103F,1312100003E,20.0
1312103G,1312100003G,23.0
1312103H,1312100003H,15.0
1312103L,1312100003L,24.0
1312103M,1312100003M,40.8551807155
1312103M,1312100009A,1.0
1312103M,1312100003L,0.14481928449999998
1312103N,1312100003N,114.0
1312103P1,13121003P1A,73.0
1312103P1,13121003P1B,6.0
1312103P1,1312100003N,1.0
1312103P2,131210003P2,12.0
1312103R,1312100009I,53.0
1312103S,1312100003S,19.0
1312103T,1312100003T,65.0
1312103U,1312100004J,28.0
1312104A,1312100004A,36.9999999999
1312104B,1312100004B,35.0
1312104D,1312100004D,39.0
1312104E,1312100012K,105.0
1312104G,1312100004G,23.0
1312104H,1312100012N,41.0
1312104K,1312100004K,60.0
1312104K,1312100012K,6.0
1312104L,1312100004L,40.0
1312104M,1312100004M,19.0
1312104M,1312100012L,2.0
1312104S,1312100004S,23.0
1312104T,1312100004T,18.0
1312104V,1312100004V,89.0
1312104V,1312100001F,1.0
1312104W,1312100004W,3.0
1312104X1,131210004X1,39.0
1312104X2,131210004X2,12.0
1312105A,131210005A2,72.9999999999
1312105A,131210005A1,60.0
1312105B,1312100001H,33.0
1312105B,1312100005B,8.0
1312105C,1312100001I,11.0
1312105C,1312100005C,7.0
1312105F,1312100005B,34.0000000001
1312105F,131210005A1,1.0
1312106A,1312100002A,23.0
1312106B,1312100006B,19.0
1312106D,1312100006D,62.9999999999
1312106E,1312100006E,23.0
1312106F,1312100006F,26.9316901579
1312106F,130890000LE,0.0683098421
1312106G,1312100002J,25.0
1312106G,1312100006G,9.0
1312106H,1312100006D,26.9866613147
1312106H,130890000EG,0.0133386853
1312106J,1312100006J,47.0
1312106J,1312100006G,1.0
1312106K,1312100002K,19.0
1312106L,131210006L2,40.0
1312106L,131210006L1,22.999999999899998
1312106R,1312100006R,26.0
1312106R,131210006L1,1.0
1312106S,1312100006D,57.0
1312107A,1312100007A,57.9999999999
1312107B,1312100007B,67.9953273274
1312107B,1312100007C,1.0
1312107B,1312100SS14,0.0046726726
1312107C,1312100007C,34.0
1312107D,1312100007D,45.0
1312107E,1312100006I,41.9999999999
1312107E,1312100007E,18.9436165225
1312107E,1312100006D,1.0
1312107E,130890000WJ,0.0563834775
1312107F,1312100007F,10.0
1312107G,1312100007F,24.0
1312107H,1312100007H,22.0
1312107J,1312100007J,29.0
1312107K1,1312100006N,16.999999999899998
1312107K1,1312100006Q,2.0
1312107K1,131210006L2,2.0
1312107K2,1312100006Q,24.0
1312107M1,1312100007M,14.7244655582
1312107M1,1312100007F,2.3199404395
1312107M1,1312100007D,0.9555940023
1312107M2,1312100007M,10.0
1312107N,1312100007N,12.0
1312108A,1312100008A,61.9999999999
1312108B,1312100008B,58.9113861962
1312108B,131210SS09B,2.0886138037
1312108C,1312100008C,29.0000000001
1312108D,1312100008D,26.0
1312108E,1312100008E,70.0
1312108F,131210008F1,45.0
1312108F,131210008F2,4.0
1312108G,1312100008G,19.0
1312108H,1312100008H,43.0
1312108J,1312100008J,42.0
1312108K,1312100008K,19.0
1312108L,1312100008L,37.0
1312108M,1312100008M,30.0
1312108N,131210008N2,10.0
1312108N,131210008N1,9.0
1312108P,1312100008P,25.0
1312108P,1312100009H,25.0
1312109A,1312100009A,81.0
1312109B,1312100009B,23.0
1312109C,1312100009C,34.0
1312109C,1312100009B,1.0
1312109D,1312100009D,36.0
1312109E,1312100009E,60.0
1312109F,1312100009F,69.0
1312109G,1312100009G,64.0
1312109K,1312100009K,22.0
1312109L,1312100009K,43.9849057542
1312109L,1312100009B,4.0150942458
1312109M,1312100009M,55.0000000001
1312109N,1312100009K,47.0
1312110A,1312100010A,46.0
1312110C,1312100010C,7.0
1312110D,1312100010D,62.0
1312110E,1312100010E,26.0
1312110E,1312100010P,1.0
1312110F,1312100010F,22.0
1312110G,1312100010G,14.0
1312110H,131210010H2,19.0
1312110H,131210010H1,9.0
1312110J,1312100010J,28.0
1312110L,1312100010B,77.0
1312110M1,1312100010M,22.0
1312110M2,1312100010M,20.0
1312110P,1312100010P,29.0
1312110R,1312100010R,10.0
1312111A1,1312100010B,5.0
1312111A2,1312100010I,2.0
1312111A3,1312100010B,1.0
1312111B1,1312100011C,23.0
1312111B2,1312100011B,52.8265807794
1312111B2,1312100011C,3.9433284474000003
1312111B2,1312100SC02,2.2271251996
1312111B2,131210SC16A,0.0029655736
1312111C,1312100011B,40.0
1312111E1,131210011E1,17.9880318268
1312111E1,131210SC18A,0.0119681732
1312111E2,131210011E3,35.0
1312111E2,131210011E2,13.0
1312111E3,131210011E3,4.0
1312111E3,131210EP04B,3.0
1312111E4,131210011E1,4.0
1312111G,1312100011G,16.0
1312111G,1312100012I,3.0
1312111H1,1312100010K,29.0
1312111H2,1312100011H,11.0
1312111J,1312100011J,36.0
1312111K,1312100011K,19.0
1312111L,1312100011K,12.0
1312111M,1312100011M,39.0
1312111N,1312100011N,48.0
1312111P,1312100011P,31.0
1312111R,1312100011R,16.0
1312112A,1312100012A,26.0
1312112B,1312100012A,48.0
1312112C,1312100012A,48.0
1312112D,1312100012D,36.0
1312112D,1312100012A,1.0
1312112E1,131210012E1,60.0
1312112E1,1312100012F,1.0
1312112E2,131210012E2,16.0
1312112F,1312100012F,40.0
1312112G,1312100012G,13.0
1312112H,131210012H2,26.0
1312112H,131210012H1,19.0
1312112J,1312100012J,36.0
1312112L,1312100012L,53.0
1312112M,1312100012M,28.0
1312112S,1312100012S,31.0
1312112T,1312100012M,57.0
13121AP01A,131210AP01A,60.0135209305
13121AP01A,131210AP01D,32.9302037671
13121AP01A,131210AP01B,22.9074945123
13121AP01A,1312100AP14,3.1487807901
13121AP01A,131210AP01C,2.0
13121AP01B,131210AP01C,14.9650659162
13121AP01B,131210AP01A,1.6442583205
13121AP01B,1312100AP14,1.3906757633
13121AP01C,1312100JC16,3.0
13121AP01C,131210AP01C,3.0
13121AP01C,131210AP01A,2.0
13121AP02,131210AP021,51.0000000001
13121AP02,131210AP022,35.8279232542
13121AP02,131210AP02B,14.0
13121AP02,131210RW07B,2.0
13121AP02,1312100RW05,1.0
13121AP02,131210AP01B,0.17207674579999999
13121AP03,1312100AP03,17.0
13121AP04,131210AP04A,19.0
13121AP04,131210AP04B,11.0
13121AP04,1312100RW12,3.0
13121AP04,131210ML011,2.0
13121AP05,1312100AP05,58.7987987988
13121AP05,131210AP09B,1.2012012012
13121AP05,131210JC04A,1.0
13121AP06,1312100AP06,23.999999999899998
13121AP07A,131210AP07A,57.9965564244
13121AP07A,131210AP12D,0.003443576
13121AP07B,131210AP07B,27.0
13121AP09A,131210AP09A,64.0
13121AP09A,1312100JC10,2.0
13121AP09B,131210AP09B,11.2257810227
13121AP09B,131210JC04A,1.0
13121AP09B,1312100AP05,0.7742189773
13121AP10,1312100AP10,19.0
13121AP12,131210AP12B,35.0
13121AP12,131210AP12C,30.0
13121AP12,131210AP12A,23.0
13121AP12,131210ML06A,7.0
13121AP12,131210AP12D,5.0
13121AP12,131210AP07B,1.0
13121AP13,131210AP01A,20.0
13121AP14A,1312100AP14,34.0
13121AP14B,1312100AP14,4.0
13121AP14C,1312100AP14,10.949491623
13121AP14C,1312100JC16,0.050508377
13121CH01,1312100CH01,7.0
13121CH02,1312100CH03,14.0
13121CH02,1312100CH01,11.0
13121CH02,1312100CH02,4.0
13121CH03,1312100CH03,26.3988352437
13121CH03,1312100CH05,12.0
13121CH03,131210CH04A,7.0
13121CH03,1312100CH02,5.6011647562
13121CH03,1312100PA01,2.0
13121CH04,131210CH04A,25.0
13121CH04,131210CH04B,2.0
13121CH04,1312100PA01,1.0
13121CH05,1312100CH05,24.0
13121CH05,131210CH04A,4.0
13121CP01A,131210CP012,42.0
13121CP01A,131210CP011,36.0
13121CP01A,131210EP03A,4.0
13121CP01A,131210EP03B,1.0
13121CP01B,131210CP01B,22.0
13121CP02A,1312100CP02,111.9999999999
13121CP02A,131210EP02C,1.0
13121CP02B,1312100CP02,2.0
13121CP02B,131210EP02C,1.0
13121CP04,131210CP04B,38.0879279898
13121CP04,131210CP04A,4.9120720103
13121CP05A,131210CP051,28.0
13121CP05A,131210CP052,10.0
13121CP05A,131210CP07F,1.976
13121CP05A,131210CP053,1.0
13121CP05A,131210CP07C,1.0
13121CP05A,131210CP07D,0.024
13121CP05B,131210CP05B,6.0
13121CP06,131210CP06A,33.8412698133
13121CP06,131210CP06B,3.3804486668
13121CP06,131210CP08A,0.7782815199
13121CP07A,131210CP07A,11.9567733005
13121CP07A,131210CP07C,1.0
13121CP07A,131210CP07E,0.0432266995
13121CP07B,131210CP07B,13.0
13121CP08A,131210CP08A,13.0
13121CP08B,131210CP084,18.763421559
13121CP08B,131210CP081,9.8297157113
13121CP08B,131210CP052,2.0750200317000003
13121CP08B,1312100SC10,1.1702842887
13121CP08B,131210SC08D,0.1615584092
13121CP08C,131210CP083,7.0
13121CP08C,131210CP084,4.9542153167
13121CP08C,131210CP081,4.6567025095000005
13121CP08C,1312100SC27,3.0
13121CP08C,1312100SC10,0.38908217380000004
13121EP01,131210EP01B,30.0
13121EP01,131210EP03A,8.0
13121EP03,131210EP02E,29.0
13121EP04,131210EP02B,67.0
13121EP04,131210EP02E,16.999999999899998
13121EP05A,131210EP02A,105.0
13121EP05A,131210EP02C,53.0
13121EP05B,131210EP02C,13.0
13121EP06,131210EP03A,22.0
13121EP06,131210EP01A,6.0
13121EP06,131210EP01B,2.0
13121EP07,131210EP01A,86.0
13121EP07,131210EP01B,72.0
13121EP07,131210EP02D,14.9999999999
13121EP08A,131210EP04A,54.0
13121EP08A,131210EP04B,54.0
13121EP08A,131210SC19B,4.0
13121EP08A,131210011E3,1.0
13121EP08D,131210EP04B,24.4859900579
13121EP08D,131210SC19B,1.5140099421
13121EP08D,131210SC19A,1.0
13121EP09,131210EP03A,34.0
13121EP10,131210EP03B,19.0
13121EP10,131210EP03A,1.0
13121EP10,131210EP04A,1.0
13121EP11,131210EP04A,31.0
13121EP11,131210EP03B,6.0
13121EP11,131210CP012,1.0
13121FA01A,131210FA01B,217.5576729097
13121FA01A,131210FA01A,66.946303391
13121FA01A,131210SC212,2.9304088243
13121FA01A,131210FA01C,2.4769797422
13121FA01A,131210SC07A,2.0776128422999998
13121FA01A,13077000007,1.0110222905
13121FA01B,131210FA01C,39.1832356178
13121FA01B,131210SC212,3.8167643822
13121FA01B,131210FA01B,2.0
13121HP01,1312100HP01,201.0
13121HP01,131210012E2,1.0
13121JC01,1312100JC01,34.9999999999
13121JC02,1312100JC02,25.0
13121JC03,131210JC03A,8.0
13121JC03,131210JC03B,6.0
13121JC04A,131210JC04A,26.0
13121JC04B,131210JC04B,3.0
13121JC05,1312100JC05,15.0000000001
13121JC06,1312100JC06,16.0
13121JC07,1312100JC07,54.0
13121JC08,1312100JC08,15.0000000001
13121JC09,1312100JC09,25.0
13121JC10,1312100JC10,30.0
13121JC10,1312100AP14,1.0
