county,precinct,office,district,party,candidate,total_votes
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Deborah Jackson,84
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Jamesia James,35
Dougherty,Albany Middle School,U.S. Senate (Special),,Republican,A. Wayne Johnson,4
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,55
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Matt Lieberman,25
Dougherty,Albany Middle School,U.S. Senate (Special),,Republican,Kelly Loeffler (I),38
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Joy Felicia Slade,15
Dougherty,Albany Middle School,U.S. Senate (Special),,Libertarian,Brian Slowinski,1
Dougherty,Albany Middle School,U.S. Senate (Special),,Independent,Valencia Stovall,1
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Ed Tarver,2
Dougherty,Albany Middle School,U.S. Senate (Special),,Republican,Kandiss Taylor,1
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Raphael Warnock,600
Dougherty,Albany Middle School,U.S. Senate (Special),,Democrat,Richard Dien Winfield,19
Dougherty,Christ Church,U.S. Senate (Special),,Independent,Al Bartell,3
Dougherty,Christ Church,U.S. Senate (Special),,Independent,Allen Buckley,2
Dougherty,Christ Church,U.S. Senate (Special),,Republican,Doug Collins,385
Dougherty,Christ Church,U.S. Senate (Special),,,John Fortuin (Grn),3
Dougherty,Christ Church,U.S. Senate (Special),,Republican,Derrick E. Grayson,13
Dougherty,Christ Church,U.S. Senate (Special),,Independent,Michael Todd Greene,4
Dougherty,Christ Church,U.S. Senate (Special),,Republican,Annette Davis Jackson,10
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Deborah Jackson,62
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Jamesia James,9
Dougherty,Christ Church,U.S. Senate (Special),,Republican,A. Wayne Johnson,7
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,18
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Matt Lieberman,30
Dougherty,Christ Church,U.S. Senate (Special),,Republican,Kelly Loeffler (I),490
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Joy Felicia Slade,6
Dougherty,Christ Church,U.S. Senate (Special),,Libertarian,Brian Slowinski,3
Dougherty,Christ Church,U.S. Senate (Special),,Independent,Valencia Stovall,0
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Ed Tarver,3
Dougherty,Christ Church,U.S. Senate (Special),,Republican,Kandiss Taylor,9
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Raphael Warnock,433
Dougherty,Christ Church,U.S. Senate (Special),,Democrat,Richard Dien Winfield,5
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Independent,Al Bartell,1
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Independent,Allen Buckley,1
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Republican,Doug Collins,12
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,,John Fortuin (Grn),1
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Republican,Derrick E. Grayson,6
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Independent,Michael Todd Greene,1
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Republican,Annette Davis Jackson,9
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Deborah Jackson,65
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Jamesia James,13
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Republican,A. Wayne Johnson,3
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,21
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Matt Lieberman,15
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Republican,Kelly Loeffler (I),16
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Joy Felicia Slade,9
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Libertarian,Brian Slowinski,1
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Independent,Valencia Stovall,0
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Ed Tarver,1
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Republican,Kandiss Taylor,3
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Raphael Warnock,484
Dougherty,Lamar Reese Elementary,U.S. Senate (Special),,Democrat,Richard Dien Winfield,14
Dougherty,1st Christian Church,U.S. Senate (Special),,Independent,Al Bartell,1
Dougherty,1st Christian Church,U.S. Senate (Special),,Independent,Allen Buckley,2
Dougherty,1st Christian Church,U.S. Senate (Special),,Republican,Doug Collins,244
Dougherty,1st Christian Church,U.S. Senate (Special),,,John Fortuin (Grn),1
Dougherty,1st Christian Church,U.S. Senate (Special),,Republican,Derrick E. Grayson,12
Dougherty,1st Christian Church,U.S. Senate (Special),,Independent,Michael Todd Greene,3
Dougherty,1st Christian Church,U.S. Senate (Special),,Republican,Annette Davis Jackson,14
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Deborah Jackson,53
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Jamesia James,7
Dougherty,1st Christian Church,U.S. Senate (Special),,Republican,A. Wayne Johnson,4
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,19
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Matt Lieberman,15
Dougherty,1st Christian Church,U.S. Senate (Special),,Republican,Kelly Loeffler (I),331
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Joy Felicia Slade,7
Dougherty,1st Christian Church,U.S. Senate (Special),,Libertarian,Brian Slowinski,6
Dougherty,1st Christian Church,U.S. Senate (Special),,Independent,Valencia Stovall,0
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Ed Tarver,5
Dougherty,1st Christian Church,U.S. Senate (Special),,Republican,Kandiss Taylor,4
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Raphael Warnock,348
Dougherty,1st Christian Church,U.S. Senate (Special),,Democrat,Richard Dien Winfield,4
Dougherty,Lovett Hall,U.S. Senate (Special),,Independent,Al Bartell,3
Dougherty,Lovett Hall,U.S. Senate (Special),,Independent,Allen Buckley,2
Dougherty,Lovett Hall,U.S. Senate (Special),,Republican,Doug Collins,3
Dougherty,Lovett Hall,U.S. Senate (Special),,,John Fortuin (Grn),1
Dougherty,Lovett Hall,U.S. Senate (Special),,Republican,Derrick E. Grayson,1
Dougherty,Lovett Hall,U.S. Senate (Special),,Independent,Michael Todd Greene,0
Dougherty,Lovett Hall,U.S. Senate (Special),,Republican,Annette Davis Jackson,4
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Deborah Jackson,135
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Jamesia James,42
Dougherty,Lovett Hall,U.S. Senate (Special),,Republican,A. Wayne Johnson,1
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,29
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Matt Lieberman,22
Dougherty,Lovett Hall,U.S. Senate (Special),,Republican,Kelly Loeffler (I),5
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Joy Felicia Slade,21
Dougherty,Lovett Hall,U.S. Senate (Special),,Libertarian,Brian Slowinski,2
Dougherty,Lovett Hall,U.S. Senate (Special),,Independent,Valencia Stovall,0
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Ed Tarver,5
Dougherty,Lovett Hall,U.S. Senate (Special),,Republican,Kandiss Taylor,1
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Raphael Warnock,116
Dougherty,Lovett Hall,U.S. Senate (Special),,Democrat,Richard Dien Winfield,8
Douglas,Mirror Lake Elementary,President,,Republican,Donald J. Trump (I),1969
Douglas,Mirror Lake Elementary,President,,Democrat,Joseph R. Biden,2571
Douglas,Mirror Lake Elementary,President,,Libertarian,Jo Jorgensen,68
Douglas,Winston,President,,Republican,Donald J. Trump (I),529
Douglas,Winston,President,,Democrat,Joseph R. Biden,743
Douglas,Winston,President,,Libertarian,Jo Jorgensen,16
Douglas,Dog River Library,President,,Republican,Donald J. Trump (I),2838
Douglas,Dog River Library,President,,Democrat,Joseph R. Biden,1051
Douglas,Dog River Library,President,,Libertarian,Jo Jorgensen,48
Douglas,Atlanta West Pentecostal,President,,Republican,Donald J. Trump (I),253
Douglas,Atlanta West Pentecostal,President,,Democrat,Joseph R. Biden,1889
Douglas,Atlanta West Pentecostal,President,,Libertarian,Jo Jorgensen,15
Douglas,Ephesus Baptist Church,President,,Republican,Donald J. Trump (I),2282
Douglas,Ephesus Baptist Church,President,,Democrat,Joseph R. Biden,754
Douglas,Ephesus Baptist Church,President,,Libertarian,Jo Jorgensen,44
Douglas,Prays Mill Gym,President,,Republican,Donald J. Trump (I),2182
Douglas,Prays Mill Gym,President,,Democrat,Joseph R. Biden,1702
Douglas,Prays Mill Gym,President,,Libertarian,Jo Jorgensen,48
Douglas,Turner,President,,Republican,Donald J. Trump (I),1040
Douglas,Turner,President,,Democrat,Joseph R. Biden,1466
Douglas,Turner,President,,Libertarian,Jo Jorgensen,36
Douglas,First Baptist Lithia Springs,President,,Republican,Donald J. Trump (I),581
Douglas,First Baptist Lithia Springs,President,,Democrat,Joseph R. Biden,679
Douglas,First Baptist Lithia Springs,President,,Libertarian,Jo Jorgensen,32
Douglas,Lithia Springs High School,President,,Republican,Donald J. Trump (I),674
Douglas,Lithia Springs High School,President,,Democrat,Joseph R. Biden,3331
Douglas,Lithia Springs High School,President,,Libertarian,Jo Jorgensen,38
Douglas,Deer Lick,President,,Republican,Donald J. Trump (I),749
Douglas,Deer Lick,President,,Democrat,Joseph R. Biden,1107
Douglas,Deer Lick,President,,Libertarian,Jo Jorgensen,16
Douglas,Golden Methodist Church,President,,Republican,Donald J. Trump (I),497
Douglas,Golden Methodist Church,President,,Democrat,Joseph R. Biden,2960
Douglas,Golden Methodist Church,President,,Libertarian,Jo Jorgensen,35
Douglas,Old Courthouse,President,,Republican,Donald J. Trump (I),1014
Douglas,Old Courthouse,President,,Democrat,Joseph R. Biden,2249
Douglas,Old Courthouse,President,,Libertarian,Jo Jorgensen,46
Douglas,Beulah Baptist Church,President,,Republican,Donald J. Trump (I),1131
Douglas,Beulah Baptist Church,President,,Democrat,Joseph R. Biden,1197
Douglas,Beulah Baptist Church,President,,Libertarian,Jo Jorgensen,24
Douglas,Stewart,President,,Republican,Donald J. Trump (I),279
Douglas,Stewart,President,,Democrat,Joseph R. Biden,1699
Douglas,Stewart,President,,Libertarian,Jo Jorgensen,16
Douglas,Arbor Station,President,,Republican,Donald J. Trump (I),579
Douglas,Arbor Station,President,,Democrat,Joseph R. Biden,1336
Douglas,Arbor Station,President,,Libertarian,Jo Jorgensen,29
Douglas,Bright Star,President,,Republican,Donald J. Trump (I),1008
Douglas,Bright Star,President,,Democrat,Joseph R. Biden,802
Douglas,Bright Star,President,,Libertarian,Jo Jorgensen,29
Douglas,Dorsett Shoals,President,,Republican,Donald J. Trump (I),1342
Douglas,Dorsett Shoals,President,,Democrat,Joseph R. Biden,1116
Douglas,Dorsett Shoals,President,,Libertarian,Jo Jorgensen,42
Douglas,Chapel Hill,President,,Republican,Donald J. Trump (I),767
Douglas,Chapel Hill,President,,Democrat,Joseph R. Biden,2098
Douglas,Chapel Hill,President,,Libertarian,Jo Jorgensen,31
Douglas,Church At Chapel Hill,President,,Republican,Donald J. Trump (I),1370
Douglas,Church At Chapel Hill,President,,Democrat,Joseph R. Biden,3250
Douglas,Church At Chapel Hill,President,,Libertarian,Jo Jorgensen,45
Douglas,Chestnut Log,President,,Republican,Donald J. Trump (I),677
Douglas,Chestnut Log,President,,Democrat,Joseph R. Biden,2065
Douglas,Chestnut Log,President,,Libertarian,Jo Jorgensen,38
Douglas,St Julians Episcopal,President,,Republican,Donald J. Trump (I),751
Douglas,St Julians Episcopal,President,,Democrat,Joseph R. Biden,749
Douglas,St Julians Episcopal,President,,Libertarian,Jo Jorgensen,24
Douglas,Lutheran Church-GS,President,,Republican,Donald J. Trump (I),1056
Douglas,Lutheran Church-GS,President,,Democrat,Joseph R. Biden,2009
Douglas,Lutheran Church-GS,President,,Libertarian,Jo Jorgensen,38
Douglas,First Baptist Douglasville,President,,Republican,Donald J. Trump (I),729
Douglas,First Baptist Douglasville,President,,Democrat,Joseph R. Biden,1143
Douglas,First Baptist Douglasville,President,,Libertarian,Jo Jorgensen,20
Douglas,Factory Shoals,President,,Republican,Donald J. Trump (I),770
Douglas,Factory Shoals,President,,Democrat,Joseph R. Biden,2347
Douglas,Factory Shoals,President,,Libertarian,Jo Jorgensen,31
Douglas,Boundary Waters,President,,Republican,Donald J. Trump (I),384
Douglas,Boundary Waters,President,,Democrat,Joseph R. Biden,2496
Douglas,Boundary Waters,President,,Libertarian,Jo Jorgensen,28
Douglas,Mirror Lake Elementary,U.S. Senate,,Republican,David A. Perdue (I),1937
Douglas,Mirror Lake Elementary,U.S. Senate,,Democrat,Jon Ossoff,2482
Douglas,Mirror Lake Elementary,U.S. Senate,,Libertarian,Shane Hazel,121
Douglas,Winston,U.S. Senate,,Republican,David A. Perdue (I),517
Douglas,Winston,U.S. Senate,,Democrat,Jon Ossoff,731
Douglas,Winston,U.S. Senate,,Libertarian,Shane Hazel,27
Douglas,Dog River Library,U.S. Senate,,Republican,David A. Perdue (I),2812
Douglas,Dog River Library,U.S. Senate,,Democrat,Jon Ossoff,1016
Douglas,Dog River Library,U.S. Senate,,Libertarian,Shane Hazel,85
Douglas,Atlanta West Pentecostal,U.S. Senate,,Republican,David A. Perdue (I),233
Douglas,Atlanta West Pentecostal,U.S. Senate,,Democrat,Jon Ossoff,1852
Douglas,Atlanta West Pentecostal,U.S. Senate,,Libertarian,Shane Hazel,50
Douglas,Ephesus Baptist Church,U.S. Senate,,Republican,David A. Perdue (I),2264
Douglas,Ephesus Baptist Church,U.S. Senate,,Democrat,Jon Ossoff,742
Douglas,Ephesus Baptist Church,U.S. Senate,,Libertarian,Shane Hazel,58
Douglas,Prays Mill Gym,U.S. Senate,,Republican,David A. Perdue (I),2146
Douglas,Prays Mill Gym,U.S. Senate,,Democrat,Jon Ossoff,1663
Douglas,Prays Mill Gym,U.S. Senate,,Libertarian,Shane Hazel,99
Douglas,Turner,U.S. Senate,,Republican,David A. Perdue (I),1020
Douglas,Turner,U.S. Senate,,Democrat,Jon Ossoff,1436
Douglas,Turner,U.S. Senate,,Libertarian,Shane Hazel,53
Douglas,First Baptist Lithia Springs,U.S. Senate,,Republican,David A. Perdue (I),572
Douglas,First Baptist Lithia Springs,U.S. Senate,,Democrat,Jon Ossoff,648
Douglas,First Baptist Lithia Springs,U.S. Senate,,Libertarian,Shane Hazel,54
Douglas,Lithia Springs High School,U.S. Senate,,Republican,David A. Perdue (I),646
Douglas,Lithia Springs High School,U.S. Senate,,Democrat,Jon Ossoff,3271
Douglas,Lithia Springs High School,U.S. Senate,,Libertarian,Shane Hazel,78
Douglas,Deer Lick,U.S. Senate,,Republican,David A. Perdue (I),739
Douglas,Deer Lick,U.S. Senate,,Democrat,Jon Ossoff,1066
Douglas,Deer Lick,U.S. Senate,,Libertarian,Shane Hazel,48
Douglas,Golden Methodist Church,U.S. Senate,,Republican,David A. Perdue (I),470
Douglas,Golden Methodist Church,U.S. Senate,,Democrat,Jon Ossoff,2877
Douglas,Golden Methodist Church,U.S. Senate,,Libertarian,Shane Hazel,105
Douglas,Old Courthouse,U.S. Senate,,Republican,David A. Perdue (I),1010
Douglas,Old Courthouse,U.S. Senate,,Democrat,Jon Ossoff,2157
Douglas,Old Courthouse,U.S. Senate,,Libertarian,Shane Hazel,107
Douglas,Beulah Baptist Church,U.S. Senate,,Republican,David A. Perdue (I),1104
Douglas,Beulah Baptist Church,U.S. Senate,,Democrat,Jon Ossoff,1167
Douglas,Beulah Baptist Church,U.S. Senate,,Libertarian,Shane Hazel,66
Douglas,Stewart,U.S. Senate,,Republican,David A. Perdue (I),264
Douglas,Stewart,U.S. Senate,,Democrat,Jon Ossoff,1662
Douglas,Stewart,U.S. Senate,,Libertarian,Shane Hazel,37
Douglas,Arbor Station,U.S. Senate,,Republican,David A. Perdue (I),570
Douglas,Arbor Station,U.S. Senate,,Democrat,Jon Ossoff,1307
Douglas,Arbor Station,U.S. Senate,,Libertarian,Shane Hazel,55
Douglas,Bright Star,U.S. Senate,,Republican,David A. Perdue (I),1000
Douglas,Bright Star,U.S. Senate,,Democrat,Jon Ossoff,783
Douglas,Bright Star,U.S. Senate,,Libertarian,Shane Hazel,40
Douglas,Dorsett Shoals,U.S. Senate,,Republican,David A. Perdue (I),1315
Douglas,Dorsett Shoals,U.S. Senate,,Democrat,Jon Ossoff,1074
Douglas,Dorsett Shoals,U.S. Senate,,Libertarian,Shane Hazel,84
Douglas,Chapel Hill,U.S. Senate,,Republican,David A. Perdue (I),740
Douglas,Chapel Hill,U.S. Senate,,Democrat,Jon Ossoff,2072
Douglas,Chapel Hill,U.S. Senate,,Libertarian,Shane Hazel,68
Douglas,Church At Chapel Hill,U.S. Senate,,Republican,David A. Perdue (I),1346
Douglas,Church At Chapel Hill,U.S. Senate,,Democrat,Jon Ossoff,3199
Douglas,Church At Chapel Hill,U.S. Senate,,Libertarian,Shane Hazel,75
Douglas,Chestnut Log,U.S. Senate,,Republican,David A. Perdue (I),651
Douglas,Chestnut Log,U.S. Senate,,Democrat,Jon Ossoff,2033
Douglas,Chestnut Log,U.S. Senate,,Libertarian,Shane Hazel,69
Douglas,St Julians Episcopal,U.S. Senate,,Republican,David A. Perdue (I),733
Douglas,St Julians Episcopal,U.S. Senate,,Democrat,Jon Ossoff,731
Douglas,St Julians Episcopal,U.S. Senate,,Libertarian,Shane Hazel,47
Douglas,Lutheran Church-GS,U.S. Senate,,Republican,David A. Perdue (I),1058
Douglas,Lutheran Church-GS,U.S. Senate,,Democrat,Jon Ossoff,1940
Douglas,Lutheran Church-GS,U.S. Senate,,Libertarian,Shane Hazel,61
Douglas,First Baptist Douglasville,U.S. Senate,,Republican,David A. Perdue (I),735
Douglas,First Baptist Douglasville,U.S. Senate,,Democrat,Jon Ossoff,1119
Douglas,First Baptist Douglasville,U.S. Senate,,Libertarian,Shane Hazel,28
Douglas,Factory Shoals,U.S. Senate,,Republican,David A. Perdue (I),750
Douglas,Factory Shoals,U.S. Senate,,Democrat,Jon Ossoff,2296
Douglas,Factory Shoals,U.S. Senate,,Libertarian,Shane Hazel,72
Douglas,Boundary Waters,U.S. Senate,,Republican,David A. Perdue (I),370
Douglas,Boundary Waters,U.S. Senate,,Democrat,Jon Ossoff,2472
Douglas,Boundary Waters,U.S. Senate,,Libertarian,Shane Hazel,56
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Independent,Al Bartell,12
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Independent,Allen Buckley,13
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Republican,Doug Collins,726
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,,John Fortuin (Grn),17
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Republican,Derrick E. Grayson,40
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Independent,Michael Todd Greene,16
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Republican,Annette Davis Jackson,33
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Deborah Jackson,337
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Jamesia James,128
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Republican,A. Wayne Johnson,19
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,127
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Matt Lieberman,124
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1087
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Joy Felicia Slade,42
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Libertarian,Brian Slowinski,29
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Independent,Valencia Stovall,14
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Ed Tarver,10
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Republican,Kandiss Taylor,26
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Raphael Warnock,1733
Douglas,Mirror Lake Elementary,U.S. Senate (Special),,Democrat,Richard Dien Winfield,20
Douglas,Winston,U.S. Senate (Special),,Independent,Al Bartell,1
Douglas,Winston,U.S. Senate (Special),,Independent,Allen Buckley,1
Douglas,Winston,U.S. Senate (Special),,Republican,Doug Collins,191
Douglas,Winston,U.S. Senate (Special),,,John Fortuin (Grn),2
Douglas,Winston,U.S. Senate (Special),,Republican,Derrick E. Grayson,9
Douglas,Winston,U.S. Senate (Special),,Independent,Michael Todd Greene,0
Douglas,Winston,U.S. Senate (Special),,Republican,Annette Davis Jackson,7
Douglas,Winston,U.S. Senate (Special),,Democrat,Deborah Jackson,96
Douglas,Winston,U.S. Senate (Special),,Democrat,Jamesia James,37
Douglas,Winston,U.S. Senate (Special),,Republican,A. Wayne Johnson,6
Douglas,Winston,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,31
Douglas,Winston,U.S. Senate (Special),,Democrat,Matt Lieberman,30
Douglas,Winston,U.S. Senate (Special),,Republican,Kelly Loeffler (I),284
Douglas,Winston,U.S. Senate (Special),,Democrat,Joy Felicia Slade,10
Douglas,Winston,U.S. Senate (Special),,Libertarian,Brian Slowinski,8
Douglas,Winston,U.S. Senate (Special),,Independent,Valencia Stovall,6
Douglas,Winston,U.S. Senate (Special),,Democrat,Ed Tarver,5
Douglas,Winston,U.S. Senate (Special),,Republican,Kandiss Taylor,11
Douglas,Winston,U.S. Senate (Special),,Democrat,Raphael Warnock,530
Douglas,Winston,U.S. Senate (Special),,Democrat,Richard Dien Winfield,10
Douglas,Dog River Library,U.S. Senate (Special),,Independent,Al Bartell,8
Douglas,Dog River Library,U.S. Senate (Special),,Independent,Allen Buckley,10
Douglas,Dog River Library,U.S. Senate (Special),,Republican,Doug Collins,1070
Douglas,Dog River Library,U.S. Senate (Special),,,John Fortuin (Grn),7
Douglas,Dog River Library,U.S. Senate (Special),,Republican,Derrick E. Grayson,49
Douglas,Dog River Library,U.S. Senate (Special),,Independent,Michael Todd Greene,4
Douglas,Dog River Library,U.S. Senate (Special),,Republican,Annette Davis Jackson,30
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Deborah Jackson,111
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Jamesia James,35
Douglas,Dog River Library,U.S. Senate (Special),,Republican,A. Wayne Johnson,25
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,40
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Matt Lieberman,49
Douglas,Dog River Library,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1591
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Joy Felicia Slade,10
Douglas,Dog River Library,U.S. Senate (Special),,Libertarian,Brian Slowinski,32
Douglas,Dog River Library,U.S. Senate (Special),,Independent,Valencia Stovall,6
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Ed Tarver,7
Douglas,Dog River Library,U.S. Senate (Special),,Republican,Kandiss Taylor,27
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Raphael Warnock,768
Douglas,Dog River Library,U.S. Senate (Special),,Democrat,Richard Dien Winfield,13
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Independent,Al Bartell,4
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Independent,Allen Buckley,4
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Republican,Doug Collins,77
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,,John Fortuin (Grn),7
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Republican,Derrick E. Grayson,12
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Independent,Michael Todd Greene,9
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Republican,Annette Davis Jackson,10
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Deborah Jackson,303
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Jamesia James,133
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Republican,A. Wayne Johnson,8
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,108
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Matt Lieberman,55
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Republican,Kelly Loeffler (I),125
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Joy Felicia Slade,42
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Libertarian,Brian Slowinski,2
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Independent,Valencia Stovall,13
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Ed Tarver,8
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Republican,Kandiss Taylor,7
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Raphael Warnock,1187
Douglas,Atlanta West Pentecostal,U.S. Senate (Special),,Democrat,Richard Dien Winfield,17
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Independent,Al Bartell,7
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Independent,Allen Buckley,5
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Republican,Doug Collins,850
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,,John Fortuin (Grn),8
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Republican,Derrick E. Grayson,28
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Independent,Michael Todd Greene,12
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Republican,Annette Davis Jackson,20
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Deborah Jackson,85
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Jamesia James,22
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Republican,A. Wayne Johnson,18
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,19
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Matt Lieberman,43
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1321
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Joy Felicia Slade,9
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Libertarian,Brian Slowinski,20
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Independent,Valencia Stovall,3
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Ed Tarver,6
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Republican,Kandiss Taylor,21
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Raphael Warnock,560
Douglas,Ephesus Baptist Church,U.S. Senate (Special),,Democrat,Richard Dien Winfield,4
Douglas,Prays Mill Gym,U.S. Senate (Special),,Independent,Al Bartell,16
Douglas,Prays Mill Gym,U.S. Senate (Special),,Independent,Allen Buckley,11
Douglas,Prays Mill Gym,U.S. Senate (Special),,Republican,Doug Collins,797
Douglas,Prays Mill Gym,U.S. Senate (Special),,,John Fortuin (Grn),9
