county,precinct,office,district,party,candidate,total_votes
Cherokee,Bridgemill,Governor,,Libertarian,Shane Hazel,205
Cherokee,Canton,Governor,,Republican,Brian Kemp (I),195
Cherokee,Canton,Governor,,Democrat,Stacey Abrams,880
Cherokee,Canton,Governor,,Libertarian,Shane Hazel,318
Cherokee,Carmel,Governor,,Republican,Brian Kemp (I),106
Cherokee,Carmel,Governor,,Democrat,Stacey Abrams,505
Cherokee,Carmel,Governor,,Libertarian,Shane Hazel,338
Cherokee,Clayton,Governor,,Republican,Brian Kemp (I),81
Cherokee,Clayton,Governor,,Democrat,Stacey Abrams,422
Cherokee,Clayton,Governor,,Libertarian,Shane Hazel,149
Cherokee,Conns Creek,Governor,,Republican,Brian Kemp (I),5
Cherokee,Conns Creek,Governor,,Democrat,Stacey Abrams,29
Cherokee,Conns Creek,Governor,,Libertarian,Shane Hazel,17
Cherokee,Deer Run,Governor,,Republican,Brian Kemp (I),62
Cherokee,Deer Run,Governor,,Democrat,Stacey Abrams,276
Cherokee,Deer Run,Governor,,Libertarian,Shane Hazel,239
Cherokee,Dixie,Governor,,Republican,Brian Kemp (I),95
Cherokee,Dixie,Governor,,Democrat,Stacey Abrams,568
Cherokee,Dixie,Governor,,Libertarian,Shane Hazel,350
Cherokee,Freehome,Governor,,Republican,Brian Kemp (I),93
Cherokee,Freehome,Governor,,Democrat,Stacey Abrams,419
Cherokee,Freehome,Governor,,Libertarian,Shane Hazel,135
Cherokee,Hickory Flat,Governor,,Republican,Brian Kemp (I),177
Cherokee,Hickory Flat,Governor,,Democrat,Stacey Abrams,739
Cherokee,Hickory Flat,Governor,,Libertarian,Shane Hazel,414
Cherokee,Hightower,Governor,,Republican,Brian Kemp (I),29
Cherokee,Hightower,Governor,,Democrat,Stacey Abrams,218
Cherokee,Hightower,Governor,,Libertarian,Shane Hazel,76
Cherokee,Hillside,Governor,,Republican,Brian Kemp (I),66
Cherokee,Hillside,Governor,,Democrat,Stacey Abrams,329
Cherokee,Hillside,Governor,,Libertarian,Shane Hazel,112
Cherokee,Holly Springs,Governor,,Republican,Brian Kemp (I),40
Cherokee,Holly Springs,Governor,,Democrat,Stacey Abrams,183
Cherokee,Holly Springs,Governor,,Libertarian,Shane Hazel,152
Cherokee,Kellogg,Governor,,Republican,Brian Kemp (I),92
Cherokee,Kellogg,Governor,,Democrat,Stacey Abrams,488
Cherokee,Kellogg,Governor,,Libertarian,Shane Hazel,333
Cherokee,Liberty,Governor,,Republican,Brian Kemp (I),153
Cherokee,Liberty,Governor,,Democrat,Stacey Abrams,753
Cherokee,Liberty,Governor,,Libertarian,Shane Hazel,408
Cherokee,Little River,Governor,,Republican,Brian Kemp (I),302
Cherokee,Little River,Governor,,Democrat,Stacey Abrams,901
Cherokee,Little River,Governor,,Libertarian,Shane Hazel,449
Cherokee,Macedonia,Governor,,Republican,Brian Kemp (I),93
Cherokee,Macedonia,Governor,,Democrat,Stacey Abrams,319
Cherokee,Macedonia,Governor,,Libertarian,Shane Hazel,219
Cherokee,Mountain Road,Governor,,Republican,Brian Kemp (I),50
Cherokee,Mountain Road,Governor,,Democrat,Stacey Abrams,265
Cherokee,Mountain Road,Governor,,Libertarian,Shane Hazel,156
Cherokee,Neese,Governor,,Republican,Brian Kemp (I),197
Cherokee,Neese,Governor,,Democrat,Stacey Abrams,905
Cherokee,Neese,Governor,,Libertarian,Shane Hazel,476
Cherokee,Oak Grove,Governor,,Republican,Brian Kemp (I),67
Cherokee,Oak Grove,Governor,,Democrat,Stacey Abrams,338
Cherokee,Oak Grove,Governor,,Libertarian,Shane Hazel,155
Cherokee,R M Moore,Governor,,Republican,Brian Kemp (I),39
Cherokee,R M Moore,Governor,,Democrat,Stacey Abrams,118
Cherokee,R M Moore,Governor,,Libertarian,Shane Hazel,69
Cherokee,R T Jones,Governor,,Republican,Brian Kemp (I),47
Cherokee,R T Jones,Governor,,Democrat,Stacey Abrams,168
Cherokee,R T Jones,Governor,,Libertarian,Shane Hazel,120
Cherokee,Rosecreek,Governor,,Republican,Brian Kemp (I),60
Cherokee,Rosecreek,Governor,,Democrat,Stacey Abrams,368
Cherokee,Rosecreek,Governor,,Libertarian,Shane Hazel,192
Cherokee,Salacoa,Governor,,Republican,Brian Kemp (I),11
Cherokee,Salacoa,Governor,,Democrat,Stacey Abrams,12
Cherokee,Salacoa,Governor,,Libertarian,Shane Hazel,17
Cherokee,Sixes,Governor,,Republican,Brian Kemp (I),61
Cherokee,Sixes,Governor,,Democrat,Stacey Abrams,244
Cherokee,Sixes,Governor,,Libertarian,Shane Hazel,148
Cherokee,Sutallee,Governor,,Republican,Brian Kemp (I),20
Cherokee,Sutallee,Governor,,Democrat,Stacey Abrams,88
Cherokee,Sutallee,Governor,,Libertarian,Shane Hazel,96
Cherokee,Teasley,Governor,,Republican,Brian Kemp (I),111
Cherokee,Teasley,Governor,,Democrat,Stacey Abrams,648
Cherokee,Teasley,Governor,,Libertarian,Shane Hazel,372
Cherokee,Toonigh,Governor,,Republican,Brian Kemp (I),98
Cherokee,Toonigh,Governor,,Democrat,Stacey Abrams,646
Cherokee,Toonigh,Governor,,Libertarian,Shane Hazel,402
Cherokee,Union Hill,Governor,,Republican,Brian Kemp (I),59
Cherokee,Union Hill,Governor,,Democrat,Stacey Abrams,253
Cherokee,Union Hill,Governor,,Libertarian,Shane Hazel,174
Cherokee,Univeter,Governor,,Republican,Brian Kemp (I),52
Cherokee,Univeter,Governor,,Democrat,Stacey Abrams,391
Cherokee,Univeter,Governor,,Libertarian,Shane Hazel,149
Cherokee,Victoria,Governor,,Republican,Brian Kemp (I),35
Cherokee,Victoria,Governor,,Democrat,Stacey Abrams,230
Cherokee,Victoria,Governor,,Libertarian,Shane Hazel,141
Cherokee,Waleska,Governor,,Republican,Brian Kemp (I),68
Cherokee,Waleska,Governor,,Democrat,Stacey Abrams,256
Cherokee,Waleska,Governor,,Libertarian,Shane Hazel,104
Cherokee,Wildcat,Governor,,Republican,Brian Kemp (I),49
Cherokee,Wildcat,Governor,,Democrat,Stacey Abrams,207
Cherokee,Wildcat,Governor,,Libertarian,Shane Hazel,176
Cherokee,Woodlands,Governor,,Republican,Brian Kemp (I),60
Cherokee,Woodlands,Governor,,Democrat,Stacey Abrams,271
Cherokee,Woodlands,Governor,,Libertarian,Shane Hazel,385
Cherokee,Woodstock,Governor,,Republican,Brian Kemp (I),132
Cherokee,Woodstock,Governor,,Democrat,Stacey Abrams,844
Cherokee,Woodstock,Governor,,Libertarian,Shane Hazel,432
Cherokee,Air Acres,Lieutenant Governor,,Republican,Burt Jones,73
Cherokee,Air Acres,Lieutenant Governor,,Democrat,Charlie Bailey,328
Cherokee,Air Acres,Lieutenant Governor,,Libertarian,Ryan Graham,231
Cherokee,Arnold Mill,Lieutenant Governor,,Republican,Burt Jones,110
Cherokee,Arnold Mill,Lieutenant Governor,,Democrat,Charlie Bailey,446
Cherokee,Arnold Mill,Lieutenant Governor,,Libertarian,Ryan Graham,272
Cherokee,Avery,Lieutenant Governor,,Republican,Burt Jones,60
Cherokee,Avery,Lieutenant Governor,,Democrat,Charlie Bailey,302
Cherokee,Avery,Lieutenant Governor,,Libertarian,Ryan Graham,147
Cherokee,Ball Ground,Lieutenant Governor,,Republican,Burt Jones,33
Cherokee,Ball Ground,Lieutenant Governor,,Democrat,Charlie Bailey,233
Cherokee,Ball Ground,Lieutenant Governor,,Libertarian,Ryan Graham,103
Cherokee,Bascomb,Lieutenant Governor,,Republican,Burt Jones,61
Cherokee,Bascomb,Lieutenant Governor,,Democrat,Charlie Bailey,427
Cherokee,Bascomb,Lieutenant Governor,,Libertarian,Ryan Graham,241
Cherokee,Bells,Lieutenant Governor,,Republican,Burt Jones,105
Cherokee,Bells,Lieutenant Governor,,Democrat,Charlie Bailey,843
Cherokee,Bells,Lieutenant Governor,,Libertarian,Ryan Graham,386
Cherokee,Booth,Lieutenant Governor,,Republican,Burt Jones,82
Cherokee,Booth,Lieutenant Governor,,Democrat,Charlie Bailey,457
Cherokee,Booth,Lieutenant Governor,,Libertarian,Ryan Graham,197
Cherokee,Bradshaw,Lieutenant Governor,,Republican,Burt Jones,97
Cherokee,Bradshaw,Lieutenant Governor,,Democrat,Charlie Bailey,460
Cherokee,Bradshaw,Lieutenant Governor,,Libertarian,Ryan Graham,188
Cherokee,Bridgemill,Lieutenant Governor,,Republican,Burt Jones,78
Cherokee,Bridgemill,Lieutenant Governor,,Democrat,Charlie Bailey,434
Cherokee,Bridgemill,Lieutenant Governor,,Libertarian,Ryan Graham,213
Cherokee,Canton,Lieutenant Governor,,Republican,Burt Jones,227
Cherokee,Canton,Lieutenant Governor,,Democrat,Charlie Bailey,950
Cherokee,Canton,Lieutenant Governor,,Libertarian,Ryan Graham,325
Cherokee,Carmel,Lieutenant Governor,,Republican,Burt Jones,109
Cherokee,Carmel,Lieutenant Governor,,Democrat,Charlie Bailey,500
Cherokee,Carmel,Lieutenant Governor,,Libertarian,Ryan Graham,343
Cherokee,Clayton,Lieutenant Governor,,Republican,Burt Jones,84
Cherokee,Clayton,Lieutenant Governor,,Democrat,Charlie Bailey,445
Cherokee,Clayton,Lieutenant Governor,,Libertarian,Ryan Graham,159
Cherokee,Conns Creek,Lieutenant Governor,,Republican,Burt Jones,4
Cherokee,Conns Creek,Lieutenant Governor,,Democrat,Charlie Bailey,32
Cherokee,Conns Creek,Lieutenant Governor,,Libertarian,Ryan Graham,23
Cherokee,Deer Run,Lieutenant Governor,,Republican,Burt Jones,63
Cherokee,Deer Run,Lieutenant Governor,,Democrat,Charlie Bailey,288
Cherokee,Deer Run,Lieutenant Governor,,Libertarian,Ryan Graham,238
Cherokee,Dixie,Lieutenant Governor,,Republican,Burt Jones,103
Cherokee,Dixie,Lieutenant Governor,,Democrat,Charlie Bailey,574
Cherokee,Dixie,Lieutenant Governor,,Libertarian,Ryan Graham,365
Cherokee,Freehome,Lieutenant Governor,,Republican,Burt Jones,106
Cherokee,Freehome,Lieutenant Governor,,Democrat,Charlie Bailey,466
Cherokee,Freehome,Lieutenant Governor,,Libertarian,Ryan Graham,155
Cherokee,Hickory Flat,Lieutenant Governor,,Republican,Burt Jones,189
Cherokee,Hickory Flat,Lieutenant Governor,,Democrat,Charlie Bailey,786
Cherokee,Hickory Flat,Lieutenant Governor,,Libertarian,Ryan Graham,426
Cherokee,Hightower,Lieutenant Governor,,Republican,Burt Jones,37
Cherokee,Hightower,Lieutenant Governor,,Democrat,Charlie Bailey,238
Cherokee,Hightower,Lieutenant Governor,,Libertarian,Ryan Graham,82
Cherokee,Hillside,Lieutenant Governor,,Republican,Burt Jones,68
Cherokee,Hillside,Lieutenant Governor,,Democrat,Charlie Bailey,334
Cherokee,Hillside,Lieutenant Governor,,Libertarian,Ryan Graham,126
Cherokee,Holly Springs,Lieutenant Governor,,Republican,Burt Jones,39
Cherokee,Holly Springs,Lieutenant Governor,,Democrat,Charlie Bailey,190
Cherokee,Holly Springs,Lieutenant Governor,,Libertarian,Ryan Graham,149
Cherokee,Kellogg,Lieutenant Governor,,Republican,Burt Jones,95
Cherokee,Kellogg,Lieutenant Governor,,Democrat,Charlie Bailey,504
Cherokee,Kellogg,Lieutenant Governor,,Libertarian,Ryan Graham,338
Cherokee,Liberty,Lieutenant Governor,,Republican,Burt Jones,159
Cherokee,Liberty,Lieutenant Governor,,Democrat,Charlie Bailey,775
Cherokee,Liberty,Lieutenant Governor,,Libertarian,Ryan Graham,422
Cherokee,Little River,Lieutenant Governor,,Republican,Burt Jones,323
Cherokee,Little River,Lieutenant Governor,,Democrat,Charlie Bailey,947
Cherokee,Little River,Lieutenant Governor,,Libertarian,Ryan Graham,473
Cherokee,Macedonia,Lieutenant Governor,,Republican,Burt Jones,95
Cherokee,Macedonia,Lieutenant Governor,,Democrat,Charlie Bailey,348
Cherokee,Macedonia,Lieutenant Governor,,Libertarian,Ryan Graham,235
Cherokee,Mountain Road,Lieutenant Governor,,Republican,Burt Jones,51
Cherokee,Mountain Road,Lieutenant Governor,,Democrat,Charlie Bailey,277
Cherokee,Mountain Road,Lieutenant Governor,,Libertarian,Ryan Graham,161
Cherokee,Neese,Lieutenant Governor,,Republican,Burt Jones,200
Cherokee,Neese,Lieutenant Governor,,Democrat,Charlie Bailey,926
Cherokee,Neese,Lieutenant Governor,,Libertarian,Ryan Graham,492
Cherokee,Oak Grove,Lieutenant Governor,,Republican,Burt Jones,70
Cherokee,Oak Grove,Lieutenant Governor,,Democrat,Charlie Bailey,349
Cherokee,Oak Grove,Lieutenant Governor,,Libertarian,Ryan Graham,164
Cherokee,R M Moore,Lieutenant Governor,,Republican,Burt Jones,40
Cherokee,R M Moore,Lieutenant Governor,,Democrat,Charlie Bailey,128
Cherokee,R M Moore,Lieutenant Governor,,Libertarian,Ryan Graham,88
Cherokee,R T Jones,Lieutenant Governor,,Republican,Burt Jones,49
Cherokee,R T Jones,Lieutenant Governor,,Democrat,Charlie Bailey,180
Cherokee,R T Jones,Lieutenant Governor,,Libertarian,Ryan Graham,114
Cherokee,Rosecreek,Lieutenant Governor,,Republican,Burt Jones,58
Cherokee,Rosecreek,Lieutenant Governor,,Democrat,Charlie Bailey,384
Cherokee,Rosecreek,Lieutenant Governor,,Libertarian,Ryan Graham,207
Cherokee,Salacoa,Lieutenant Governor,,Republican,Burt Jones,12
Cherokee,Salacoa,Lieutenant Governor,,Democrat,Charlie Bailey,11
Cherokee,Salacoa,Lieutenant Governor,,Libertarian,Ryan Graham,18
Cherokee,Sixes,Lieutenant Governor,,Republican,Burt Jones,64
Cherokee,Sixes,Lieutenant Governor,,Democrat,Charlie Bailey,264
Cherokee,Sixes,Lieutenant Governor,,Libertarian,Ryan Graham,153
Cherokee,Sutallee,Lieutenant Governor,,Republican,Burt Jones,24
Cherokee,Sutallee,Lieutenant Governor,,Democrat,Charlie Bailey,98
Cherokee,Sutallee,Lieutenant Governor,,Libertarian,Ryan Graham,109
Cherokee,Teasley,Lieutenant Governor,,Republican,Burt Jones,115
Cherokee,Teasley,Lieutenant Governor,,Democrat,Charlie Bailey,679
Cherokee,Teasley,Lieutenant Governor,,Libertarian,Ryan Graham,371
Cherokee,Toonigh,Lieutenant Governor,,Republican,Burt Jones,97
Cherokee,Toonigh,Lieutenant Governor,,Democrat,Charlie Bailey,656
Cherokee,Toonigh,Lieutenant Governor,,Libertarian,Ryan Graham,404
Cherokee,Union Hill,Lieutenant Governor,,Republican,Burt Jones,58
Cherokee,Union Hill,Lieutenant Governor,,Democrat,Charlie Bailey,272
Cherokee,Union Hill,Lieutenant Governor,,Libertarian,Ryan Graham,192
Cherokee,Univeter,Lieutenant Governor,,Republican,Burt Jones,54
Cherokee,Univeter,Lieutenant Governor,,Democrat,Charlie Bailey,416
Cherokee,Univeter,Lieutenant Governor,,Libertarian,Ryan Graham,156
Cherokee,Victoria,Lieutenant Governor,,Republican,Burt Jones,38
Cherokee,Victoria,Lieutenant Governor,,Democrat,Charlie Bailey,243
Cherokee,Victoria,Lieutenant Governor,,Libertarian,Ryan Graham,140
Cherokee,Waleska,Lieutenant Governor,,Republican,Burt Jones,74
Cherokee,Waleska,Lieutenant Governor,,Democrat,Charlie Bailey,282
Cherokee,Waleska,Lieutenant Governor,,Libertarian,Ryan Graham,129
Cherokee,Wildcat,Lieutenant Governor,,Republican,Burt Jones,51
Cherokee,Wildcat,Lieutenant Governor,,Democrat,Charlie Bailey,214
Cherokee,Wildcat,Lieutenant Governor,,Libertarian,Ryan Graham,190
Cherokee,Woodlands,Lieutenant Governor,,Republican,Burt Jones,60
Cherokee,Woodlands,Lieutenant Governor,,Democrat,Charlie Bailey,275
Cherokee,Woodlands,Lieutenant Governor,,Libertarian,Ryan Graham,405
Cherokee,Woodstock,Lieutenant Governor,,Republican,Burt Jones,144
Cherokee,Woodstock,Lieutenant Governor,,Democrat,Charlie Bailey,871
Cherokee,Woodstock,Lieutenant Governor,,Libertarian,Ryan Graham,443
Cherokee,Air Acres,Secretary of State,,Republican,Brad Raffensperger (I),66
Cherokee,Air Acres,Secretary of State,,Democrat,Bee Nguyen,297
Cherokee,Air Acres,Secretary of State,,Libertarian,Ted Metz,209
Cherokee,Arnold Mill,Secretary of State,,Republican,Brad Raffensperger (I),92
Cherokee,Arnold Mill,Secretary of State,,Democrat,Bee Nguyen,396
Cherokee,Arnold Mill,Secretary of State,,Libertarian,Ted Metz,241
Cherokee,Avery,Secretary of State,,Republican,Brad Raffensperger (I),49
Cherokee,Avery,Secretary of State,,Democrat,Bee Nguyen,262
Cherokee,Avery,Secretary of State,,Libertarian,Ted Metz,120
Cherokee,Ball Ground,Secretary of State,,Republican,Brad Raffensperger (I),30
Cherokee,Ball Ground,Secretary of State,,Democrat,Bee Nguyen,187
Cherokee,Ball Ground,Secretary of State,,Libertarian,Ted Metz,101
Cherokee,Bascomb,Secretary of State,,Republican,Brad Raffensperger (I),54
Cherokee,Bascomb,Secretary of State,,Democrat,Bee Nguyen,402
Cherokee,Bascomb,Secretary of State,,Libertarian,Ted Metz,231
Cherokee,Bells,Secretary of State,,Republican,Brad Raffensperger (I),96
Cherokee,Bells,Secretary of State,,Democrat,Bee Nguyen,786
Cherokee,Bells,Secretary of State,,Libertarian,Ted Metz,370
Cherokee,Booth,Secretary of State,,Republican,Brad Raffensperger (I),75
Cherokee,Booth,Secretary of State,,Democrat,Bee Nguyen,407
Cherokee,Booth,Secretary of State,,Libertarian,Ted Metz,159
Cherokee,Bradshaw,Secretary of State,,Republican,Brad Raffensperger (I),86
Cherokee,Bradshaw,Secretary of State,,Democrat,Bee Nguyen,399
Cherokee,Bradshaw,Secretary of State,,Libertarian,Ted Metz,160
Cherokee,Bridgemill,Secretary of State,,Republican,Brad Raffensperger (I),67
Cherokee,Bridgemill,Secretary of State,,Democrat,Bee Nguyen,383
Cherokee,Bridgemill,Secretary of State,,Libertarian,Ted Metz,201
Cherokee,Canton,Secretary of State,,Republican,Brad Raffensperger (I),188
Cherokee,Canton,Secretary of State,,Democrat,Bee Nguyen,813
Cherokee,Canton,Secretary of State,,Libertarian,Ted Metz,296
Cherokee,Carmel,Secretary of State,,Republican,Brad Raffensperger (I),97
Cherokee,Carmel,Secretary of State,,Democrat,Bee Nguyen,489
Cherokee,Carmel,Secretary of State,,Libertarian,Ted Metz,331
Cherokee,Clayton,Secretary of State,,Republican,Brad Raffensperger (I),81
Cherokee,Clayton,Secretary of State,,Democrat,Bee Nguyen,411
Cherokee,Clayton,Secretary of State,,Libertarian,Ted Metz,154
Cherokee,Conns Creek,Secretary of State,,Republican,Brad Raffensperger (I),3
Cherokee,Conns Creek,Secretary of State,,Democrat,Bee Nguyen,28
Cherokee,Conns Creek,Secretary of State,,Libertarian,Ted Metz,18
Cherokee,Deer Run,Secretary of State,,Republican,Brad Raffensperger (I),59
Cherokee,Deer Run,Secretary of State,,Democrat,Bee Nguyen,272
Cherokee,Deer Run,Secretary of State,,Libertarian,Ted Metz,217
Cherokee,Dixie,Secretary of State,,Republican,Brad Raffensperger (I),84
Cherokee,Dixie,Secretary of State,,Democrat,Bee Nguyen,539
Cherokee,Dixie,Secretary of State,,Libertarian,Ted Metz,343
Cherokee,Freehome,Secretary of State,,Republican,Brad Raffensperger (I),90
Cherokee,Freehome,Secretary of State,,Democrat,Bee Nguyen,387
Cherokee,Freehome,Secretary of State,,Libertarian,Ted Metz,128
Cherokee,Hickory Flat,Secretary of State,,Republican,Brad Raffensperger (I),168
Cherokee,Hickory Flat,Secretary of State,,Democrat,Bee Nguyen,704
Cherokee,Hickory Flat,Secretary of State,,Libertarian,Ted Metz,378
Cherokee,Hightower,Secretary of State,,Republican,Brad Raffensperger (I),30
Cherokee,Hightower,Secretary of State,,Democrat,Bee Nguyen,210
Cherokee,Hightower,Secretary of State,,Libertarian,Ted Metz,74
Cherokee,Hillside,Secretary of State,,Republican,Brad Raffensperger (I),52
Cherokee,Hillside,Secretary of State,,Democrat,Bee Nguyen,274
Cherokee,Hillside,Secretary of State,,Libertarian,Ted Metz,104
Cherokee,Holly Springs,Secretary of State,,Republican,Brad Raffensperger (I),37
Cherokee,Holly Springs,Secretary of State,,Democrat,Bee Nguyen,173
Cherokee,Holly Springs,Secretary of State,,Libertarian,Ted Metz,149
Cherokee,Kellogg,Secretary of State,,Republican,Brad Raffensperger (I),88
Cherokee,Kellogg,Secretary of State,,Democrat,Bee Nguyen,461
Cherokee,Kellogg,Secretary of State,,Libertarian,Ted Metz,321
Cherokee,Liberty,Secretary of State,,Republican,Brad Raffensperger (I),143
Cherokee,Liberty,Secretary of State,,Democrat,Bee Nguyen,722
Cherokee,Liberty,Secretary of State,,Libertarian,Ted Metz,393
Cherokee,Little River,Secretary of State,,Republican,Brad Raffensperger (I),290
Cherokee,Little River,Secretary of State,,Democrat,Bee Nguyen,875
Cherokee,Little River,Secretary of State,,Libertarian,Ted Metz,433
Cherokee,Macedonia,Secretary of State,,Republican,Brad Raffensperger (I),80
Cherokee,Macedonia,Secretary of State,,Democrat,Bee Nguyen,312
Cherokee,Macedonia,Secretary of State,,Libertarian,Ted Metz,217
Cherokee,Mountain Road,Secretary of State,,Republican,Brad Raffensperger (I),50
Cherokee,Mountain Road,Secretary of State,,Democrat,Bee Nguyen,249
Cherokee,Mountain Road,Secretary of State,,Libertarian,Ted Metz,159
Cherokee,Neese,Secretary of State,,Republican,Brad Raffensperger (I),184
Cherokee,Neese,Secretary of State,,Democrat,Bee Nguyen,847
Cherokee,Neese,Secretary of State,,Libertarian,Ted Metz,451
Cherokee,Oak Grove,Secretary of State,,Republican,Brad Raffensperger (I),64
Cherokee,Oak Grove,Secretary of State,,Democrat,Bee Nguyen,325
Cherokee,Oak Grove,Secretary of State,,Libertarian,Ted Metz,150
Cherokee,R M Moore,Secretary of State,,Republican,Brad Raffensperger (I),36
Cherokee,R M Moore,Secretary of State,,Democrat,Bee Nguyen,110
Cherokee,R M Moore,Secretary of State,,Libertarian,Ted Metz,74
Cherokee,R T Jones,Secretary of State,,Republican,Brad Raffensperger (I),48
Cherokee,R T Jones,Secretary of State,,Democrat,Bee Nguyen,157
Cherokee,R T Jones,Secretary of State,,Libertarian,Ted Metz,110
Cherokee,Rosecreek,Secretary of State,,Republican,Brad Raffensperger (I),48
Cherokee,Rosecreek,Secretary of State,,Democrat,Bee Nguyen,339
Cherokee,Rosecreek,Secretary of State,,Libertarian,Ted Metz,180
Cherokee,Salacoa,Secretary of State,,Republican,Brad Raffensperger (I),11
Cherokee,Salacoa,Secretary of State,,Democrat,Bee Nguyen,10
Cherokee,Salacoa,Secretary of State,,Libertarian,Ted Metz,21
Cherokee,Sixes,Secretary of State,,Republican,Brad Raffensperger (I),55
Cherokee,Sixes,Secretary of State,,Democrat,Bee Nguyen,225
Cherokee,Sixes,Secretary of State,,Libertarian,Ted Metz,136
Cherokee,Sutallee,Secretary of State,,Republican,Brad Raffensperger (I),21
Cherokee,Sutallee,Secretary of State,,Democrat,Bee Nguyen,85
Cherokee,Sutallee,Secretary of State,,Libertarian,Ted Metz,102
Cherokee,Teasley,Secretary of State,,Republican,Brad Raffensperger (I),102
Cherokee,Teasley,Secretary of State,,Democrat,Bee Nguyen,639
Cherokee,Teasley,Secretary of State,,Libertarian,Ted Metz,344
Cherokee,Toonigh,Secretary of State,,Republican,Brad Raffensperger (I),89
Cherokee,Toonigh,Secretary of State,,Democrat,Bee Nguyen,619
Cherokee,Toonigh,Secretary of State,,Libertarian,Ted Metz,382
Cherokee,Union Hill,Secretary of State,,Republican,Brad Raffensperger (I),46
Cherokee,Union Hill,Secretary of State,,Democrat,Bee Nguyen,232
Cherokee,Union Hill,Secretary of State,,Libertarian,Ted Metz,162
Cherokee,Univeter,Secretary of State,,Republican,Brad Raffensperger (I),44
Cherokee,Univeter,Secretary of State,,Democrat,Bee Nguyen,368
Cherokee,Univeter,Secretary of State,,Libertarian,Ted Metz,136
Cherokee,Victoria,Secretary of State,,Republican,Brad Raffensperger (I),33
Cherokee,Victoria,Secretary of State,,Democrat,Bee Nguyen,237
Cherokee,Victoria,Secretary of State,,Libertarian,Ted Metz,134
Cherokee,Waleska,Secretary of State,,Republican,Brad Raffensperger (I),65
Cherokee,Waleska,Secretary of State,,Democrat,Bee Nguyen,232
Cherokee,Waleska,Secretary of State,,Libertarian,Ted Metz,109
Cherokee,Wildcat,Secretary of State,,Republican,Brad Raffensperger (I),44
Cherokee,Wildcat,Secretary of State,,Democrat,Bee Nguyen,201
Cherokee,Wildcat,Secretary of State,,Libertarian,Ted Metz,170
Cherokee,Woodlands,Secretary of State,,Republican,Brad Raffensperger (I),53
Cherokee,Woodlands,Secretary of State,,Democrat,Bee Nguyen,248
Cherokee,Woodlands,Secretary of State,,Libertarian,Ted Metz,365
Cherokee,Woodstock,Secretary of State,,Republican,Brad Raffensperger (I),121
Cherokee,Woodstock,Secretary of State,,Democrat,Bee Nguyen,784
Cherokee,Woodstock,Secretary of State,,Libertarian,Ted Metz,409
Cherokee,Air Acres,Attorney General,,Republican,Chris Carr (I),69
Cherokee,Air Acres,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",330
Cherokee,Air Acres,Attorney General,,Libertarian,Martin Cowen,234
Cherokee,Arnold Mill,Attorney General,,Republican,Chris Carr (I),115
Cherokee,Arnold Mill,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",432
Cherokee,Arnold Mill,Attorney General,,Libertarian,Martin Cowen,285
Cherokee,Avery,Attorney General,,Republican,Chris Carr (I),59
Cherokee,Avery,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",295
Cherokee,Avery,Attorney General,,Libertarian,Martin Cowen,143
Cherokee,Ball Ground,Attorney General,,Republican,Chris Carr (I),33
Cherokee,Ball Ground,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",236
Cherokee,Ball Ground,Attorney General,,Libertarian,Martin Cowen,108
Cherokee,Bascomb,Attorney General,,Republican,Chris Carr (I),63
Cherokee,Bascomb,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",418
Cherokee,Bascomb,Attorney General,,Libertarian,Martin Cowen,255
Cherokee,Bells,Attorney General,,Republican,Chris Carr (I),100
Cherokee,Bells,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",837
Cherokee,Bells,Attorney General,,Libertarian,Martin Cowen,404
Cherokee,Booth,Attorney General,,Republican,Chris Carr (I),79
Cherokee,Booth,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",461
Cherokee,Booth,Attorney General,,Libertarian,Martin Cowen,188
Cherokee,Bradshaw,Attorney General,,Republican,Chris Carr (I),97
Cherokee,Bradshaw,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",454
Cherokee,Bradshaw,Attorney General,,Libertarian,Martin Cowen,188
Cherokee,Bridgemill,Attorney General,,Republican,Chris Carr (I),74
Cherokee,Bridgemill,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",429
Cherokee,Bridgemill,Attorney General,,Libertarian,Martin Cowen,220
Cherokee,Canton,Attorney General,,Republican,Chris Carr (I),220
Cherokee,Canton,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",942
Cherokee,Canton,Attorney General,,Libertarian,Martin Cowen,326
Cherokee,Carmel,Attorney General,,Republican,Chris Carr (I),113
Cherokee,Carmel,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",508
Cherokee,Carmel,Attorney General,,Libertarian,Martin Cowen,345
Cherokee,Clayton,Attorney General,,Republican,Chris Carr (I),85
Cherokee,Clayton,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",448
Cherokee,Clayton,Attorney General,,Libertarian,Martin Cowen,162
Cherokee,Conns Creek,Attorney General,,Republican,Chris Carr (I),5
