precinct_id,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
DEKALB - CT,611,28,581,44,485,0,0,0,0,54,0,0,0,0,0,539,514,27,486,40,427,0,0,0,0,21,0,0,0,0,0,448
DEKALB - CU,2269,76,2197,826,989,15,289,0,9,48,0,10,2,19,298,1029,1821,51,1773,701,907,14,93,0,8,43,0,11,0,14,101,939
DEKALB - CV,3738,121,3630,2979,157,0,154,0,0,32,22,126,0,32,283,194,2900,80,2836,2314,154,0,151,3,0,21,10,12,3,23,156,182
DEKALB - CW,4073,227,3838,2698,622,0,324,0,18,0,33,141,4,39,464,625,3081,150,2934,2224,402,0,262,0,16,0,18,30,4,25,288,402
DEKALB - CX,5676,334,5337,4576,285,0,229,0,8,77,18,134,0,18,363,364,4195,165,4024,3484,281,0,171,0,6,18,18,44,0,18,215,299
DEKALB - CY,5516,228,5267,605,3365,0,821,0,120,39,10,75,130,130,930,3547,3163,85,3077,480,2025,0,355,0,50,17,11,54,37,37,425,2083
DEKALB - CZ,4370,305,4100,2858,619,0,578,0,3,28,115,72,0,99,645,618,3299,246,3114,2228,395,0,474,0,2,12,67,12,0,62,484,408
DEKALB - DA,6407,2609,3721,1289,864,0,1487,0,0,82,0,43,0,0,1511,919,4052,1022,2927,1099,684,0,1081,0,0,63,0,45,0,0,1105,732
DEKALB - DB,1592,636,958,458,82,0,337,0,0,60,0,18,0,0,362,135,1191,341,848,423,79,0,318,0,0,0,8,4,0,8,324,80
DEKALB - DC,8055,2349,5706,2900,1738,0,864,0,61,4,67,62,7,74,926,1750,5786,973,4814,2606,1461,6,540,4,62,0,64,58,12,82,598,1473
DEKALB - DD,2590,168,2396,1766,440,10,59,0,13,11,69,54,29,64,118,459,1673,65,1599,1178,356,9,30,0,0,6,13,24,0,17,51,365
DEKALB - DE,3674,230,3444,461,2827,0,156,0,1,0,0,2,0,0,158,2829,2933,29,2904,445,2348,4,101,0,1,0,0,3,0,4,105,2348
DEKALB - DF,5108,214,4882,2435,1345,0,679,0,6,159,0,188,10,24,859,1695,4048,196,3846,2062,1113,0,475,0,7,88,0,54,10,24,532,1261
DEKALB - DG,2123,19,2107,1797,0,0,212,0,31,15,0,35,0,0,247,15,1635,16,1619,1432,0,4,121,0,32,14,0,0,0,4,128,14
DEKALB - DH,4216,172,4048,2498,1061,14,271,0,6,33,11,52,0,13,315,1095,3909,136,3776,2265,1047,14,259,0,6,36,16,39,0,16,284,1083
DEKALB - DI,2957,57,2897,2670,33,0,109,0,0,9,0,54,0,0,164,55,2134,12,2121,1957,34,0,89,0,0,10,0,5,0,0,92,48
DEKALB - EA,5925,221,5700,2010,3476,18,28,0,0,44,55,72,0,74,91,3515,4195,100,4090,1590,2376,18,14,0,0,0,35,21,0,52,32,2374
DEKALB - EC,2613,696,1943,887,423,2,469,0,6,35,8,25,0,10,509,454,2041,421,1668,766,396,2,375,0,4,32,4,14,0,6,391,426
DEKALB - EF,4861,996,4012,2347,1150,0,291,17,33,0,17,87,0,17,389,1156,3496,336,3336,1925,1047,6,239,23,29,0,14,29,0,20,264,1048
DEKALB - EG,3702,284,3430,2836,225,0,212,0,0,84,16,44,0,16,279,303,3194,96,3112,2582,214,0,197,0,0,64,21,40,0,21,244,273
DEKALB - ER,3238,144,3103,2026,708,8,366,0,24,4,11,39,0,31,399,712,3160,134,3035,1998,689,8,354,0,24,0,10,37,0,32,387,688
DEKALB - FA,6059,330,5729,159,5170,9,0,0,114,251,0,0,26,35,0,5447,4179,79,4100,150,3771,0,0,0,35,119,0,0,25,25,0,3915
DEKALB - FB,2374,142,2227,1989,18,4,97,27,0,36,8,41,0,11,140,55,1875,93,1777,1602,10,0,93,24,0,6,8,21,0,8,125,16
DEKALB - FC,2069,65,2004,230,1664,0,0,0,0,108,0,0,0,0,0,1773,1704,65,1639,183,1429,0,0,0,0,25,0,0,0,0,0,1455
DEKALB - FE,3719,229,3493,261,3208,0,0,0,0,0,0,0,21,21,0,3231,3101,11,3094,255,2812,0,0,0,0,0,0,0,20,20,0,2834
DEKALB - FG,5264,651,4652,41,4464,0,0,0,76,37,0,0,27,28,0,4545,3752,468,3341,40,3176,0,4,0,36,44,0,0,28,28,4,3267
DEKALB - FJ,2175,0,2175,62,2091,0,0,0,0,24,0,0,0,0,0,2114,1836,6,1830,61,1747,0,0,0,0,24,0,0,0,0,0,1770
DEKALB - FK,2876,90,2767,59,2595,0,54,2,46,15,0,0,0,0,54,2615,2127,64,2049,40,1942,0,62,0,0,12,0,0,0,0,62,1954
DEKALB - FL,3319,91,3232,57,2967,0,11,0,15,79,0,0,11,9,11,3149,2380,45,2333,39,2097,0,12,0,8,111,0,0,14,11,12,2273
DEKALB - FM,3892,354,3530,630,2624,0,39,0,177,32,8,9,11,20,51,2731,2969,237,2732,444,2168,0,19,0,10,43,7,9,11,18,31,2255
DEKALB - GA,3433,102,3328,2444,596,0,174,0,11,35,27,26,11,42,203,624,2978,79,2895,2121,525,0,162,0,10,12,9,15,11,12,179,544
DEKALB - GB,2705,65,2615,171,2138,0,190,0,0,86,0,0,0,0,190,2232,2086,26,2050,175,1625,0,144,0,0,85,0,0,0,0,144,1713
DEKALB - GC,3757,252,3503,874,2371,16,38,0,18,176,4,4,0,15,42,2546,3140,102,3033,806,2015,12,35,4,18,139,0,0,0,8,35,2153
DEKALB - GD,5462,103,5372,2841,1947,0,381,0,26,202,0,0,31,17,391,1996,4075,101,3981,2302,1288,0,331,0,26,17,4,14,33,23,343,1288
DEKALB - GF,2138,19,2144,208,1862,0,54,0,47,0,0,0,0,0,57,1853,1798,20,1788,209,1498,0,51,0,49,0,0,0,0,0,54,1497
DEKALB - HA,5476,13,5463,453,4481,0,449,0,19,0,0,10,51,51,459,4532,3777,0,3777,445,3010,0,252,0,11,0,0,9,50,50,261,3060
DEKALB - HB,5094,428,4702,2297,2101,0,221,0,209,47,14,5,0,14,225,2154,4000,187,3885,1824,1840,6,226,0,72,17,11,8,5,22,229,1870
DEKALB - HC,4041,158,3871,2232,1122,0,381,0,27,53,0,33,0,0,413,1179,3414,131,3277,1939,928,0,325,0,26,21,0,12,0,0,337,949
DEKALB - HF,5495,848,4646,1905,1552,0,931,0,27,13,35,85,0,35,1025,1588,4219,354,3860,1714,1235,4,798,0,21,12,35,5,4,43,809,1254
DEKALB - HG,1932,111,1822,970,708,0,50,0,0,83,15,19,0,15,68,766,1491,89,1404,827,509,0,47,0,0,0,13,4,0,13,54,511
DEKALB - HH,4013,61,3912,98,3789,0,0,0,19,18,0,4,0,0,2,3815,3030,60,2944,97,2824,0,0,0,17,18,0,5,0,0,10,2843
DEKALB - HI,1623,95,1529,1091,317,0,98,0,0,4,25,27,0,25,110,321,1433,98,1335,961,308,0,40,1,0,15,22,30,0,22,53,323
DEKALB - IA,3274,198,3065,788,2167,0,67,0,0,6,0,9,0,0,79,2172,2966,85,2882,738,2064,0,55,0,0,0,0,0,0,0,54,2064
DEKALB - IB,4663,336,4363,508,2410,5,1258,0,10,38,19,110,0,34,1344,2446,2781,77,2712,370,1544,0,677,0,17,36,22,37,0,33,707,1580
DEKALB - JA,2030,223,1787,1605,14,0,98,0,0,0,0,89,0,0,163,21,1242,58,1172,1075,11,0,60,0,7,0,0,20,0,0,72,16
DEKALB - JB,5723,61,5644,1216,3504,25,909,0,14,125,3,51,11,38,949,3633,4164,43,4106,975,2448,26,684,0,0,87,5,29,19,43,704,2535
DEKALB - KA,3291,86,3205,411,2744,0,0,0,40,0,7,5,0,6,5,2743,2622,29,2593,410,2136,0,0,0,40,0,7,0,0,5,0,2135
DEKALB - KB,2944,78,2865,2610,56,0,141,0,0,21,13,0,0,15,132,88,2268,47,2213,2030,29,0,107,0,0,26,8,0,0,8,110,57
DEKALB - KC,1153,4,1149,175,901,19,0,0,0,54,0,0,0,19,0,955,1047,0,1047,166,839,15,0,0,0,27,0,0,0,15,0,866
DEKALB - KE,1806,54,1745,665,956,2,0,0,30,13,9,16,0,15,17,970,1606,50,1553,604,827,0,0,0,37,17,14,14,0,14,18,842
DEKALB - KG,2858,62,2804,2296,214,0,90,0,79,23,0,42,0,0,129,247,1921,21,1910,1650,132,0,69,0,17,0,0,14,0,0,78,131
DEKALB - LA,4374,760,3593,2675,502,0,191,0,0,16,6,17,0,14,210,504,3015,212,2741,2046,393,0,150,0,0,10,8,29,0,8,183,391
DEKALB - LB,2971,138,2825,2087,509,0,169,0,0,40,7,23,0,7,195,548,2614,129,2480,1789,514,0,170,6,0,10,13,13,0,13,185,513
DEKALB - LC,4004,148,3848,1948,1564,0,141,0,56,120,0,70,0,0,199,1682,3257,118,3137,1449,1400,0,97,0,63,58,0,74,0,0,143,1512
DEKALB - LD,2635,179,2454,75,2250,0,0,0,2,37,0,23,0,3,23,2334,1836,87,1774,73,1600,0,0,0,0,26,0,0,0,3,0,1677
DEKALB - LE,3189,201,2993,2517,241,0,158,0,0,38,28,21,0,28,179,277,2699,136,2569,2193,187,0,128,0,0,37,26,0,0,26,128,224
DEKALB - LH,4463,26,4437,88,4300,0,0,0,0,49,0,0,0,0,0,4349,3421,25,3396,83,3313,0,0,0,0,0,0,0,0,0,0,3313
DEKALB - LV,1108,70,1030,795,49,0,152,0,0,6,3,0,0,3,153,62,873,28,835,626,27,0,150,0,0,0,3,0,0,3,148,28
DEKALB - MA,3700,190,3507,175,3095,0,0,229,3,0,0,0,0,0,0,3096,2730,110,2618,168,2380,0,0,66,0,0,0,0,0,0,0,2382
DEKALB - MB,5266,702,4639,1527,2928,4,49,0,51,62,14,25,0,32,73,2980,4436,338,4122,1340,2610,0,54,0,42,62,14,19,5,31,71,2661
DEKALB - MC,5773,67,5712,4,5679,0,0,0,22,0,0,0,0,0,0,5691,4392,66,4332,11,4301,0,0,0,21,0,0,0,0,0,0,4309
DEKALB - MD,2097,58,2034,575,1322,0,32,0,4,16,20,25,24,44,53,1359,1854,26,1827,516,1182,0,36,1,0,5,20,21,25,47,54,1212
DEKALB - ME,5427,1510,3928,2215,1026,0,371,0,0,178,88,0,0,111,364,1238,3431,206,3229,1937,739,0,337,0,0,110,92,0,0,102,331,853
DEKALB - MF,3018,53,2959,6,2954,0,0,0,1,0,0,0,0,0,0,2949,2365,15,2348,3,2348,0,0,0,1,0,0,0,0,0,0,2343
DEKALB - MG,2309,222,2096,1801,158,0,52,0,0,19,20,37,0,20,88,174,1854,104,1753,1524,160,0,54,0,0,0,3,9,0,3,65,162
DEKALB - MH,3692,132,3570,2751,477,0,233,26,86,0,7,0,0,8,233,477,3079,81,3002,2235,484,0,232,25,24,0,7,0,0,7,232,484
DEKALB - MI,5773,99,5677,83,4786,25,0,0,0,777,0,0,5,30,0,5568,4302,89,4213,55,3500,20,0,0,0,638,0,0,0,20,0,4137
DEKALB - MJ,3408,1010,2319,1163,1006,0,58,5,0,47,11,30,0,11,88,1053,2523,474,1964,1047,840,0,50,0,0,0,6,17,0,11,67,841
DEKALB - MK,3565,202,3357,1416,1439,0,213,0,0,142,6,39,0,11,245,1603,2945,107,2833,1333,1147,0,212,0,0,17,3,11,0,8,218,1164
DEKALB - ML,3875,540,3258,772,2095,71,7,0,150,122,0,0,27,89,7,2254,3035,129,2888,755,1795,51,7,0,155,96,0,0,21,64,7,1930
DEKALB - MN,3206,94,3124,222,2545,0,159,0,27,0,0,6,24,24,169,2572,2165,50,2123,186,1656,0,121,0,31,0,0,1,30,30,117,1686
DEKALB - MO,2841,65,2777,871,1551,8,41,0,0,68,0,9,34,44,49,1651,2435,47,2392,816,1294,6,33,0,1,59,0,8,30,38,39,1382
DEKALB - MP,1901,71,1832,627,1126,9,19,0,0,3,12,35,3,24,64,1134,1476,40,1433,533,830,7,24,3,0,2,15,36,0,23,66,832
DEKALB - MQ,3590,148,3432,3019,84,0,248,0,7,5,28,49,0,28,313,92,2505,50,2451,2151,38,0,198,0,6,0,22,41,0,21,230,49
DEKALB - MR,3218,19,3206,86,3035,0,0,0,27,20,0,0,0,0,0,3090,2629,11,2627,90,2482,0,0,0,24,0,0,0,0,0,0,2511
DEKALB - MS,3152,43,3110,2543,139,0,426,0,0,8,7,8,0,7,433,147,2190,30,2162,1766,126,0,257,0,0,6,7,8,0,8,265,133
DEKALB - MT,3290,196,3088,1742,1022,0,152,0,121,25,2,28,20,21,176,1063,2739,110,2620,1399,947,0,144,0,114,28,2,1,15,12,138,982
DEKALB - MU,3358,228,3118,2331,303,4,382,0,85,9,5,27,0,9,411,310,2506,186,2318,1868,144,0,293,0,0,11,0,10,0,0,306,157
DEKALB - MV,2835,120,2714,127,2430,0,0,0,0,152,0,0,0,0,0,2580,2239,78,2160,70,1981,0,0,0,0,102,0,0,0,0,0,2083
DEKALB - MW,2185,21,2165,555,1242,0,275,0,0,40,44,0,9,53,275,1291,1721,22,1700,508,901,0,230,0,0,40,8,0,13,21,230,954
DEKALB - MZ,4131,124,4007,41,3881,11,48,0,0,22,4,0,0,15,48,3903,3443,53,3390,39,3275,9,51,0,0,16,0,0,0,9,51,3291
DEKALB - NB,3441,43,3386,1461,1453,0,329,9,0,104,23,9,0,23,340,1559,3056,42,3010,1343,1257,13,304,14,0,47,25,13,0,38,317,1303
DEKALB - NC,4081,229,3852,426,2676,0,686,0,0,64,0,0,0,0,686,2740,2957,142,2815,372,1797,0,581,0,0,65,0,0,0,0,581,1862
DEKALB - ND,1465,23,1447,1184,96,0,137,0,0,28,13,26,0,7,163,126,1198,14,1187,1000,79,0,133,0,0,8,11,0,0,6,133,87
DEKALB - NF,4161,2188,1983,1103,396,0,291,0,0,4,15,173,0,15,463,400,2170,620,1551,913,399,0,163,0,0,0,13,64,0,13,227,399
DEKALB - OA,2371,91,2281,1923,7,0,240,0,9,0,3,33,0,4,280,7,1745,47,1697,1500,8,0,127,0,6,0,0,5,0,0,134,8
DEKALB - OB,3451,1820,1652,408,308,0,797,0,0,35,0,67,0,0,875,379,2210,909,1311,382,252,0,592,0,0,11,0,51,0,0,659,277
DEKALB - OK,3584,452,3190,2192,619,0,157,0,67,36,21,88,0,36,244,675,2401,256,2156,1523,472,0,115,0,14,2,4,14,0,2,132,472
DEKALB - OV,5381,46,5362,151,5056,1,0,0,153,18,5,0,1,7,0,5080,3928,0,3952,144,3759,0,0,0,0,20,10,0,0,10,0,3784
DEKALB - PA,3535,248,3286,604,2421,0,13,0,0,266,0,0,0,0,13,2689,2853,149,2698,531,1978,0,15,0,0,189,0,0,0,0,15,2168
DEKALB - PB,5212,565,4675,1757,2209,0,506,9,0,142,9,48,0,9,550,2357,4282,303,4001,1554,1884,0,455,0,0,104,8,15,0,8,472,1994
DEKALB - PC,4150,135,4044,310,3631,0,0,0,5,96,6,0,9,7,0,3733,2638,47,2576,217,2309,0,0,0,3,58,0,0,9,7,0,2364
DEKALB - PE,483,7,464,637,82,1,5,0,1,11,0,9,0,1,11,89,408,8,397,602,55,0,5,0,3,3,0,0,0,0,12,55
DEKALB - PF,6628,1761,4919,1141,3510,3,85,0,51,45,0,108,21,22,176,3578,4692,691,4030,996,2820,2,65,0,49,51,0,50,19,21,115,2894
DEKALB - PG,3536,807,2698,1696,852,0,47,6,22,68,0,111,22,13,153,937,2299,200,2090,1372,702,0,41,7,5,49,0,35,21,12,81,771
DEKALB - PH,2216,128,2072,116,1823,0,36,0,5,0,0,24,42,44,74,1880,1527,82,1431,115,1269,0,39,0,4,0,0,0,16,16,39,1280
DEKALB - PI,2945,252,2694,82,2529,0,14,0,0,54,0,14,0,0,28,2586,2068,132,1932,82,1783,0,15,0,0,45,0,0,0,0,15,1832
DEKALB - PN,2603,131,2480,659,1579,0,26,0,0,0,1,20,199,200,44,1783,1961,120,1851,636,1140,0,18,0,0,0,2,18,69,71,34,1211
DEKALB - PR,3372,259,3108,43,3017,0,0,0,0,41,0,0,8,8,0,3053,2783,133,2645,46,2544,0,0,0,0,38,0,4,9,9,4,2583
DEKALB - RA,4251,3,4219,185,3712,0,122,0,0,255,0,0,88,90,122,3920,3098,0,3086,127,2625,0,120,0,0,223,0,0,84,87,120,2845
DEKALB - RC,3008,244,2785,41,2585,0,0,0,13,10,0,0,135,134,0,2722,2424,145,2294,42,2181,0,0,4,12,11,0,0,28,28,0,2228
DEKALB - RD,2470,410,2061,1722,195,0,48,0,7,85,30,39,0,31,94,256,1782,144,1640,1447,157,0,53,0,8,0,30,11,0,30,69,157
DEKALB - RE,3947,128,3816,608,2760,3,64,4,75,120,7,8,0,10,75,2883,2798,24,2769,497,1887,0,58,0,73,53,0,9,0,0,68,1942
DEKALB - RF,4636,25,4607,191,4249,0,0,0,18,12,0,0,105,107,0,4373,3534,13,3521,162,3202,0,0,0,16,12,0,0,101,103,0,3322
DEKALB - RG,6107,511,5596,521,4665,0,89,0,71,92,23,11,128,151,97,4885,5255,516,4740,503,3854,0,70,0,70,91,23,10,122,145,77,4067
DEKALB - RH,5146,51,5093,37,5018,0,0,0,14,11,8,0,9,23,0,5032,4009,41,3968,41,3900,0,0,0,16,0,0,0,8,8,0,3910
DEKALB - RI,5243,479,4787,268,4306,0,74,0,101,11,0,0,24,24,74,4338,4112,248,3890,267,3503,0,44,0,40,13,5,0,24,29,44,3536
DEKALB - RJ,2463,141,2325,178,1761,4,290,0,2,55,0,0,31,35,293,1851,1876,6,1870,146,1386,0,236,0,0,55,0,0,34,34,239,1480
DEKALB - RK,3134,0,3133,160,2938,0,22,0,0,0,0,19,0,0,41,2939,2403,0,2402,154,2230,0,21,0,0,0,0,0,0,0,21,2230
DEKALB - RL,5451,220,5178,241,4869,0,0,0,0,71,0,24,31,31,24,4932,4079,80,3953,241,3643,0,0,0,0,77,0,0,33,33,0,3715
DEKALB - RM,3038,89,2950,471,2453,14,12,0,0,4,0,24,11,25,23,2466,2487,22,2477,398,2054,13,11,0,0,0,0,0,12,25,12,2068
DEKALB - SA,3093,168,2925,2478,114,0,307,0,17,10,8,45,5,10,346,128,2439,97,2346,1975,99,0,259,0,16,0,3,18,7,7,278,112
DEKALB - SB,4061,555,3502,2693,316,0,426,0,0,45,12,22,0,12,448,363,3197,257,2938,2344,278,0,302,0,0,0,2,15,1,2,314,276
DEKALB - SC,3141,136,3006,746,1763,0,395,0,0,84,10,63,0,10,456,1848,2297,115,2185,627,1230,0,311,0,0,25,11,11,0,11,322,1257
DEKALB - SD,2734,180,2548,612,1842,0,11,0,8,0,36,5,0,64,15,1849,2316,26,2292,564,1649,0,5,0,7,0,13,0,0,26,7,1656
DEKALB - SE,5662,613,5036,3277,926,18,481,0,0,143,11,123,0,29,607,1069,4885,499,4361,2970,733,22,387,0,0,123,14,39,0,36,430,856
DEKALB - SF,3327,628,2963,2328,198,0,231,0,0,0,14,184,0,14,395,193,2210,248,2105,1706,134,0,225,0,0,0,13,15,0,13,244,132
DEKALB - SG,1717,113,1604,208,1392,0,0,0,0,1,0,0,0,0,0,1391,1520,127,1410,197,1195,0,0,0,0,3,0,4,0,2,2,1203
DEKALB - SH,2223,97,2126,1111,915,9,13,0,10,61,7,0,0,16,13,976,1880,83,1797,971,777,11,10,0,13,11,4,0,0,15,10,788
DEKALB - SI,4606,187,4427,588,3808,9,15,0,32,2,0,3,0,9,18,3810,3237,148,3088,575,2482,0,14,0,30,0,0,0,0,0,14,2483
DEKALB - SJ,6442,215,6227,302,5543,43,216,0,8,107,19,0,0,62,212,5667,4272,60,4211,273,3798,43,71,0,13,0,21,0,0,66,70,3807
DEKALB - SK,5380,89,5227,97,4970,0,128,0,11,18,0,0,23,26,128,5019,4429,61,4365,89,4156,0,92,0,10,39,0,0,15,20,92,4195
DEKALB - SL,4474,202,4264,263,3840,0,5,0,0,170,8,10,0,5,15,4005,3049,117,2929,257,2699,0,9,0,0,0,10,0,0,7,9,2691
DEKALB - SM,3515,87,3428,171,3115,0,0,0,0,5,152,0,0,151,0,3121,2876,27,2850,168,2612,0,0,0,0,0,88,0,0,88,0,2610
DEKALB - SN,1879,139,1750,1413,50,0,192,0,32,25,31,13,0,31,208,76,1268,33,1231,1096,39,0,62,0,0,0,12,8,0,12,73,46
DEKALB - SO,5155,229,4943,491,4394,0,0,0,0,26,0,0,27,27,0,4449,4071,106,3978,388,3529,0,0,0,0,24,0,0,30,30,0,3585
DEKALB - SP,4195,65,4133,291,3746,0,80,0,0,45,0,12,17,15,94,3807,3056,51,2993,287,2686,0,21,0,0,14,0,15,23,20,34,2725
DEKALB - SQ,1949,44,1906,380,1361,11,19,0,28,0,0,5,100,113,24,1450,1605,29,1585,325,1165,7,18,0,25,0,0,6,44,52,21,1201
DEKALB - SR,3291,158,3137,224,2895,0,0,0,0,14,0,7,0,0,2,2902,2020,61,1960,169,1774,0,0,0,0,14,0,10,0,0,10,1783
DEKALB - SS,1632,18,1624,130,1496,0,0,0,1,0,3,0,0,4,0,1498,1322,14,1317,119,1202,0,0,0,0,0,0,0,0,0,0,1204
DEKALB - ST,4716,183,4534,206,4044,6,126,0,81,38,6,0,13,25,126,4095,3726,47,3679,184,3289,7,74,0,60,34,0,0,9,16,74,3331
DEKALB - SU,5157,214,4948,249,4534,0,2,0,18,130,11,4,0,10,3,4596,3936,135,3800,178,3548,0,3,0,1,88,9,4,0,9,4,3598
DEKALB - SV,4359,323,4093,187,3563,0,255,0,0,67,22,0,0,18,255,3616,3523,78,3446,191,3002,0,196,0,0,26,22,0,0,17,196,3040
DEKALB - SW,5337,34,5304,341,4262,53,5,0,84,473,0,0,83,136,5,4819,3978,33,3947,340,3388,54,0,0,87,0,0,0,84,138,0,3475
DEKALB - SY,5890,96,5812,13,5679,0,40,2,53,0,0,0,0,0,40,5693,4866,92,4788,6,4701,0,31,0,24,21,0,2,0,0,35,4722
DEKALB - TA,2470,156,2311,889,1350,0,53,0,0,25,13,16,0,13,73,1377,2308,132,2174,863,1243,0,59,0,0,25,14,15,0,14,77,1269
DEKALB - TC,1820,53,1766,252,1206,130,0,0,51,80,0,0,38,168,0,1326,1507,50,1454,222,977,128,0,0,0,79,0,0,41,169,0,1098
DEKALB - TF,4294,432,3784,2362,1167,4,229,0,15,40,26,4,0,35,235,1199,3471,287,3113,2180,765,4,175,0,15,12,31,4,0,37,179,777
DEKALB - TG,2335,66,2263,1750,106,0,242,0,0,44,29,8,0,27,272,139,1718,51,1666,1299,64,0,199,0,0,37,19,4,0,19,203,87
DEKALB - TH,3324,295,3026,1539,1076,0,190,5,0,112,35,51,0,33,242,1189,2581,172,2410,1296,862,0,167,0,0,0,32,38,0,30,209,856
DEKALB - VB,1062,54,1007,850,59,0,48,0,0,78,30,0,0,7,53,99,939,31,907,794,53,0,52,0,0,12,13,0,0,3,56,61
DEKALB - WA,4382,110,4268,494,3684,0,22,0,0,59,3,13,6,8,35,3745,3457,93,3361,465,2830,0,23,0,0,30,4,16,9,13,39,2865
DEKALB - WB,2913,19,2899,172,2724,0,0,0,0,0,0,0,0,0,0,2725,2563,18,2544,174,2364,5,0,0,0,0,0,0,0,5,0,2365
DEKALB - WD,5214,105,5108,53,5006,9,0,0,24,30,0,0,9,18,0,5047,3988,101,3886,55,3778,7,0,0,21,30,0,4,9,16,4,3814
DEKALB - WF,2590,98,2487,1983,292,0,94,0,0,14,0,30,0,26,124,319,1694,64,1633,1349,180,0,89,0,0,1,12,0,0,16,81,184
DEKALB - WG,4988,125,4863,349,4381,13,101,4,0,15,0,0,0,13,101,4396,4074,48,4026,347,3574,17,72,0,0,16,0,0,0,17,72,3590
DEKALB - WI,2366,599,1616,861,476,0,86,20,29,183,19,15,0,19,91,656,1538,138,1221,718,408,0,88,19,8,0,17,0,0,17,92,409
DEKALB - WJ,3379,516,2939,1557,807,4,330,0,29,105,38,15,0,42,361,916,2885,236,2714,1412,767,0,296,3,28,151,40,10,0,35,323,864
DEKALB - WK,2949,368,2581,105,2265,0,0,31,13,167,0,0,0,0,0,2432,2313,233,2080,102,1937,0,0,30,11,0,0,0,0,0,0,1937
DEKALB - WL,1111,60,1051,732,67,0,180,0,0,23,12,37,0,12,217,90,946,25,921,688,70,0,154,0,0,0,9,0,0,9,154,70
DEKALB - WN,3627,72,3557,233,3228,0,0,0,0,7,75,0,0,47,0,3223,3283,74,3209,221,2945,0,0,0,6,0,39,0,0,26,0,2936
DEKALB - YA,2613,25,2584,15,2403,0,10,5,38,74,0,10,31,31,20,2505,2239,16,2227,10,2049,0,14,7,44,78,0,0,32,32,14,2156
DODGE - CHAUN,584,12,576,365,147,0,0,0,0,2,0,0,1,0,0,151,451,10,440,303,116,0,0,0,0,0,0,0,1,0,0,120
DODGE - CLARK,127,5,122,113,2,0,0,0,0,0,0,0,0,0,0,4,110,8,104,98,2,0,0,0,0,0,0,0,0,0,0,2
DODGE - EDDIN,1386,25,1360,955,450,0,0,0,0,0,0,0,0,0,0,454,1050,21,1029,734,343,0,0,0,0,0,0,0,0,0,0,343
DODGE - EMPIR,633,14,619,511,73,0,0,0,0,10,1,0,0,1,0,80,539,0,536,428,78,0,0,0,0,0,0,0,0,0,0,78
DODGE - JAYBI,256,8,248,173,81,0,0,0,0,0,0,0,0,0,0,79,231,9,221,154,70,0,0,0,0,0,0,0,0,0,0,70
DODGE - JONES,757,78,689,682,28,0,3,0,0,0,0,0,0,0,3,27,558,6,551,537,23,0,8,0,0,0,0,0,0,0,8,22
DODGE - LEE,7804,155,7654,4741,2768,24,5,0,0,59,29,0,28,80,5,2856,6139,137,6012,3829,2058,21,0,3,0,47,25,0,18,65,0,2128
DODGE - MCCRA,556,1,548,310,173,0,0,0,0,9,0,0,0,0,0,188,433,0,432,236,142,0,0,0,0,0,0,0,0,0,0,149
DODGE - MILAN,635,0,633,308,380,0,0,0,0,0,0,0,0,0,0,372,453,0,454,250,211,0,0,0,0,0,0,0,0,0,0,208
DODGE - MITCH,630,25,608,451,211,0,0,0,0,13,0,0,0,0,0,223,517,9,508,369,198,0,0,1,0,0,0,0,0,0,0,198
DODGE - MULLI,2223,62,2166,1144,961,0,0,0,22,0,14,0,13,21,0,974,2031,54,1971,1021,901,5,4,0,22,0,2,0,14,6,4,916
DODGE - PLAIN,725,24,689,630,65,0,0,0,0,0,0,0,0,0,0,67,599,6,596,576,26,0,0,0,0,0,2,0,0,3,0,25
DODGE - PONDT,989,24,967,589,387,0,0,0,5,17,0,0,0,0,0,404,845,14,830,476,408,0,0,0,0,0,0,0,0,0,0,402
DODGE - RAWLI,1509,21,1481,1104,306,8,0,0,0,0,0,0,0,10,0,306,1297,0,1294,1004,217,7,0,0,0,0,0,0,0,7,0,213
DODGE - VILUL,217,11,205,168,23,0,0,0,0,2,0,0,0,0,0,24,167,5,162,134,9,0,0,0,0,0,0,0,0,0,0,9
DODGE - YONKE,461,6,456,374,65,0,0,0,0,0,17,0,1,24,0,66,376,5,372,303,65,0,1,0,0,0,11,0,1,26,1,65
DOOLY - 10,719,26,691,316,364,0,0,0,0,0,0,0,0,1,0,367,497,10,486,246,236,0,0,0,0,0,0,0,0,1,0,238
DOOLY - 2,1070,53,1020,445,456,0,0,0,0,0,31,0,77,108,0,534,862,8,855,389,378,0,0,0,0,0,26,0,51,77,0,427
DOOLY - 5,4053,340,3721,1817,1796,0,0,0,4,42,36,0,8,43,0,1846,3746,258,3498,1666,1736,0,0,0,0,44,33,0,9,42,0,1791
