precinct_key,district_num,area_weight,block_count,precinct_block_count
1306300RD10,13,1.0000000000,,
1306300RD11,13,1.0000000000,,
1306300RD12,13,1.0000000000,,
1306500000D,8,1.0000000000,,
1306500000F,8,1.0000000000,,
1306500000H,8,1.0000000000,,
130650000AB,8,1.0000000000,,
130650000AG,8,1.0000000000,,
1306700AC1A,11,1.0000000000,,
1306700AC1B,11,1.0000000000,,
1306700AC1C,11,1.0000000000,,
1306700AD01,6,1.0000000000,,
1306700AU1A,14,1.0000000000,,
1306700BF02,6,1.0000000000,,
1306700BF03,6,1.0000000000,,
1306700BG01,11,1.0000000000,,
1306700BG02,11,1.0000000000,,
1306700BK01,11,1.0000000000,,
1306700BR01,13,1.0000000000,,
1306700BR02,13,1.0000000000,,
1306700BT01,13,1.0000000000,,
1306700BT02,5,0.0000006999,,
1306700BT02,13,0.9999993001,,
1306700BW01,6,1.0000000000,,
1306700CA01,11,1.0000000000,,
1306700CH02,11,1.0000000000,,
1306700CH03,11,1.0000000000,,
1306700CK01,11,1.0000000000,,
1306700CL01,14,1.0000000000,,
1306700CL02,14,1.0000000000,,
1306700CO01,14,1.0000000000,,
1306700CR01,6,1.0000000000,,
1306700DC01,6,1.0000000000,,
1306700DI01,11,1.0000000000,,
1306700DL01,11,1.0000000000,,
1306700DO01,6,1.0000000000,,
1306700DU01,11,1.0000000000,,
1306700DV01,6,1.0000000000,,
1306700EA01,6,1.0000000000,,
1306700EA02,6,0.1011814603,,
1306700EA02,11,0.8988185397,,
1306700EL01,6,0.0205118870,,
1306700EL01,11,0.9794881130,,
1306700EL02,6,1.0000000000,,
1306700EL03,6,1.0000000000,,
1306700EL04,6,1.0000000000,,
1306700EL05,6,1.0000000000,,
1306700EP01,6,0.8952380209,,
1306700EP01,11,0.1047619791,,
1306700FO02,13,1.0000000000,,
1306700FO04,11,1.0000000000,,
1306700FP01,6,1.0000000000,,
1306700FR01,11,1.0000000000,,
1306700FY01,11,1.0000000000,,
1306700GM01,6,1.0000000000,,
1306700GT01,6,1.0000000000,,
1306700HL01,13,1.0000000000,,
1306700HR01,11,1.0000000000,,
1306700HT01,6,1.0000000000,,
1306700HY01,11,1.0000000000,,
1306700KE1A,11,1.0000000000,,
1306700KE2A,11,1.0000000000,,
1306700KE3A,11,1.0000000000,,
1306700KE4A,11,1.0000000000,,
1306700KE5A,11,1.0000000000,,
1306700KL01,6,1.0000000000,,
1306700KP01,11,1.0000000000,,
1306700KP02,11,0.3286817145,,
1306700KP02,14,0.6713182855,,
1306700KP03,11,1.0000000000,,
1306700LA01,6,1.0000000000,,
1306700LI01,13,1.0000000000,,
1306700LM01,14,1.0000000000,,
1306700LM02,11,1.0000000000,,
1306700LM03,14,1.0000000000,,
1306700LM04,11,1.0000000000,,
1306700MA01,13,0.8284571461,,
1306700MA01,14,0.1715428539,,
1306700MA02,13,0.6500109270,,
1306700MA02,14,0.3499890730,,
1306700MA03,13,1.0000000000,,
1306700MA04,13,1.0000000000,,
1306700MB01,6,1.0000000000,,
1306700MC01,14,1.0000000000,,
1306700MD01,6,1.0000000000,,
1306700ME01,14,1.0000000000,,
1306700MK01,6,1.0000000000,,
1306700ML01,11,1.0000000000,,
1306700MR1A,11,1.0000000000,,
1306700MR2A,11,1.0000000000,,
1306700MR2B,11,1.0000000000,,
1306700MR3A,11,1.0000000000,,
1306700MR4A,11,1.0000000000,,
1306700MR4B,11,1.0000000000,,
1306700MR4C,11,1.0000000000,,
1306700MR5A,6,0.0950404150,,
1306700MR5A,11,0.9049595850,,
1306700MR5B,6,0.3857160838,,
1306700MR5B,11,0.6142839162,,
1306700MR6A,6,0.4890780416,,
1306700MR6A,11,0.5109219584,,
1306700MR6B,6,1.0000000000,,
1306700MR7A,11,1.0000000000,,
1306700MS01,11,1.0000000000,,
1306700MS02,11,1.0000000000,,
1306700MT01,6,1.0000000000,,
1306700MT03,11,1.0000000000,,
1306700MT04,11,1.0000000000,,
1306700NC01,11,1.0000000000,,
1306700NJ01,11,0.9841015760,,
1306700NJ01,13,0.0158984240,,
1306700NP01,13,1.0000000000,,
1306700NS01,6,1.0000000000,,
1306700OK01,11,0.7312133286,,
1306700OK01,13,0.2687866714,,
1306700OR01,14,1.0000000000,,
1306700OR02,13,1.0000000000,,
1306700OR03,11,1.0000000000,,
1306700OR04,11,1.0000000000,,
1306700OR05,11,0.6899708955,,
1306700OR05,14,0.3100291045,,
1306700PE01,13,0.9999998229,,
1306700PE01,14,0.0000001771,,
1306700PF01,11,1.0000000000,,
1306700PM01,11,1.0000000000,,
1306700PM02,11,1.0000000000,,
1306700PO01,6,1.0000000000,,
1306700PP01,6,1.0000000000,,
1306700PR01,6,0.5452764345,,
1306700PR01,11,0.4547235655,,
1306700PS1A,14,1.0000000000,,
1306700PS2A,14,1.0000000000,,
1306700PS3A,14,1.0000000000,,
1306700PT01,11,1.0000000000,,
1306700RM01,6,1.0000000000,,
1306700RS01,13,1.0000000000,,
