precinct_key,district_num,area_weight,land_area,precinct_land_area,block_count,precinct_block_count
1306700CR01,56,1.0000000000,3667706,3667706,15,15
1306700DC01,56,1.0000000000,4160708,4160708,24,24
1306700DI01,6,0.1602460963,2938050,18334612,61,220
1306700DI01,33,0.8032264877,14726846,18334612,130,220
1306700DI01,38,0.0365274160,669716,18334612,29,220
1306700DL01,37,1.0000000000,5178898,5178898,25,25
1306700DO01,56,1.0000000000,3030761,3030761,23,23
1306700DU01,37,1.0000000000,8125216,8125216,26,26
1306700DV01,56,1.0000000000,2758598,2758598,11,11
1306700EA01,6,1.0000000000,4289584,4289584,21,21
1306700EA02,6,1.0000000000,5445764,5445764,43,43
1306700EL01,32,0.4928487055,3502693,7107035,59,87
1306700EL01,37,0.5071512945,3604342,7107035,28,87
1306700EL02,32,1.0000000000,4547789,4547789,54,54
1306700EL03,32,1.0000000000,3717263,3717263,35,35
1306700EL04,32,1.0000000000,4178363,4178363,51,51
1306700EL05,32,1.0000000000,3472184,3472184,24,24
1306700EP01,32,1.0000000000,4962849,4962849,45,45
1306700FO02,33,1.0000000000,8223343,8223343,77,77
1306700FO04,33,1.0000000000,5725227,5725227,113,113
1306700FP01,32,1.0000000000,4715388,4715388,29,29
1306700FR01,37,1.0000000000,5939723,5939723,25,25
1306700FY01,37,1.0000000000,6303424,6303424,23,23
1306700GM01,56,1.0000000000,3679046,3679046,25,25
1306700GT01,32,1.0000000000,6543531,6543531,65,65
1306700HL01,38,1.0000000000,11627648,11627648,107,107
1306700HR01,37,1.0000000000,7185548,7185548,31,31
1306700HT01,56,1.0000000000,5354151,5354151,38,38
1306700HY01,37,1.0000000000,5898934,5898934,32,32
1306700KE1A,32,0.0698632418,234093,3350732,2,52
1306700KE1A,37,0.9301367582,3116639,3350732,50,52
1306700KE2A,37,1.0000000000,4855054,4855054,71,71
1306700KE3A,37,1.0000000000,8110073,8110073,113,113
1306700KE4A,37,1.0000000000,4673748,4673748,51,51
1306700KE5A,37,1.0000000000,4209535,4209535,41,41
1306700KL01,56,1.0000000000,2419264,2419264,17,17
1306700KP01,37,1.0000000000,3036347,3036347,15,15
1306700KP02,37,1.0000000000,9132621,9132621,32,32
1306700KP03,37,1.0000000000,14302293,14302293,47,47
1306700LA01,56,1.0000000000,4841725,4841725,30,30
1306700LI01,38,1.0000000000,11052044,11052044,95,95
1306700LM01,37,1.0000000000,9622354,9622354,30,30
1306700LM02,37,1.0000000000,6451396,6451396,22,22
1306700LM03,37,1.0000000000,14397759,14397759,60,60
1306700LM04,37,1.0000000000,5193181,5193181,17,17
1306700MA01,33,1.0000000000,9248385,9248385,91,91
1306700MA02,33,1.0000000000,7625059,7625059,103,103
1306700MA03,38,1.0000000000,6746146,6746146,59,59
1306700MA04,33,1.0000000000,3502039,3502039,33,33
1306700MB01,56,1.0000000000,2093862,2093862,8,8
1306700MC01,33,1.0000000000,7980480,7980480,30,30
1306700MD01,56,1.0000000000,4985614,4985614,39,39
1306700ME01,33,1.0000000000,11248000,11248000,58,58
1306700MK01,56,1.0000000000,2889351,2889351,16,16
1306700ML01,37,1.0000000000,6827828,6827828,13,13
1306700MR1A,33,1.0000000000,8368322,8368322,186,186
1306700MR2A,37,1.0000000000,3165438,3165438,20,20
1306700MR2B,33,1.0000000000,4918870,4918870,45,45
1306700MR3A,32,0.3936607565,2517792,6395842,56,106
1306700MR3A,33,0.6063392435,3878050,6395842,50,106
1306700MR4A,32,1.0000000000,3384665,3384665,33,33
1306700MR4B,32,1.0000000000,3579916,3579916,71,71
1306700MR4C,37,1.0000000000,3719291,3719291,42,42
1306700MR5A,6,0.0012411091,4612,3716031,1,160
1306700MR5A,33,0.9987588909,3711419,3716031,159,160
1306700MR5B,32,1.0000000000,7639732,7639732,100,100
1306700MR6A,6,0.5098117459,1685145,3305426,40,62
1306700MR6A,32,0.4901882541,1620281,3305426,22,62
1306700MR6B,32,1.0000000000,4960892,4960892,62,62
1306700MR7A,6,0.0576446615,432684,7506055,10,110
1306700MR7A,33,0.9423553385,7073371,7506055,100,110
1306700MS01,37,1.0000000000,19973706,19973706,62,62
1306700MS02,37,1.0000000000,3681739,3681739,31,31
1306700MT01,56,1.0000000000,7704746,7704746,42,42
1306700MT03,6,1.0000000000,3925585,3925585,36,36
1306700MT04,6,1.0000000000,5024378,5024378,23,23
1306700NC01,37,1.0000000000,4990581,4990581,70,70
1306700NJ01,6,0.6946708372,3585208,5161017,28,67
1306700NJ01,38,0.3053291628,1575809,5161017,39,67
1306700NP01,33,0.9042177961,5400958,5973072,71,84
1306700NP01,38,0.0957822039,572114,5973072,13,84
1306700NS01,56,1.0000000000,4994351,4994351,44,44
1306700OK01,38,1.0000000000,4247647,4247647,75,75
1306700OR01,37,1.0000000000,4537172,4537172,14,14
1306700OR02,33,1.0000000000,7500058,7500058,48,48
1306700OR03,33,0.9998327125,9246005,9247552,135,136
1306700OR03,37,0.0001672875,1547,9247552,1,136
1306700OR04,33,1.0000000000,7601465,7601465,47,47
1306700OR05,37,1.0000000000,8173209,8173209,22,22
1306700PE01,33,1.0000000000,9316878,9316878,58,58
1306700PF01,6,0.9253908641,3669172,3964997,65,80
1306700PF01,33,0.0746091359,295825,3964997,15,80
1306700PM01,37,1.0000000000,5595399,5595399,35,35
1306700PM02,37,1.0000000000,8916506,8916506,58,58
1306700PO01,56,1.0000000000,7110901,7110901,33,33
1306700PP01,56,1.0000000000,3859979,3859979,26,26
1306700PR01,32,1.0000000000,3995413,3995413,21,21
1306700PS1A,33,1.0000000000,7900150,7900150,78,78
1306700PS2A,33,1.0000000000,5023781,5023781,46,46
1306700PS3A,33,1.0000000000,6169146,6169146,70,70
1306700PT01,32,1.0000000000,2631074,2631074,15,15
1306700RM01,56,1.0000000000,4284953,4284953,29,29
1306700RS01,38,1.0000000000,3859983,3859983,34,34
1306700RW01,56,1.0000000000,6302073,6302073,44,44
1306700RW02,56,1.0000000000,4186151,4186151,33,33
1306700SA01,56,1.0000000000,3734446,3734446,30,30
1306700SF01,56,1.0000000000,4338206,4338206,25,25
1306700SI01,56,1.0000000000,2343809,2343809,16,16
1306700SM01,32,1.0000000000,4823294,4823294,45,45
1306700SM03,6,0.8192228523,5030569,6140660,43,58
1306700SM03,33,0.1807771477,1110091,6140660,15,58
1306700SN1A,38,1.0000000000,2816168,2816168,50,50
1306700SN2A,38,1.0000000000,3061452,3061452,68,68
1306700SN3A,38,1.0000000000,7163124,7163124,193,193
1306700SN4A,38,1.0000000000,6415179,6415179,65,65
1306700SN5A,38,1.0000000000,4909051,4909051,110,110
1306700SN6A,38,1.0000000000,5944810,5944810,95,95
1306700SN7A,38,1.0000000000,10027075,10027075,102,102
1306700SO01,6,1.0000000000,2999375,2999375,17,17
1306700SO02,6,1.0000000000,7232675,7232675,50,50
1306700SO03,6,1.0000000000,6103147,6103147,32,32
1306700SW01,33,1.0000000000,9238174,9238174,38,38
1306700SW02,33,1.0000000000,4679705,4679705,45,45
1306700TM01,6,1.0000000000,3348418,3348418,45,45
1306700TR01,56,1.0000000000,3066743,3066743,17,17
1306700VA01,37,1.0000000000,4102473,4102473,22,22
1306700VG01,6,1.0000000000,3408456,3408456,46,46
1306700VG02,6,0.4610170671,1921911,4168850,49,77
1306700VG02,38,0.5389829329,2246939,4168850,28,77
1306700VG03,6,1.0000000000,3025892,3025892,51,51
1306700VG04,6,1.0000000000,5786049,5786049,39,39
1306700WG02,37,1.0000000000,4969241,4969241,35,35
1306700WL01,56,1.0000000000,3291733,3291733,19,19
13069000001,13,0.4199080021,167850828,399732387,406,875
13069000001,19,0.5800919979,231881559,399732387,469,875
13069000002,13,1.0000000000,254464589,254464589,220,220
13069000003,13,1.0000000000,93867289,93867289,40,40
13069000004,13,1.0000000000,324946113,324946113,204,204
13069000005,19,1.0000000000,281274362,281274362,256,256
13069000006,19,1.0000000000,179687290,179687290,107,107
13071000001,11,1.0000000000,20673030,20673030,295,295
13071000002,11,1.0000000000,26468021,26468021,331,331
13071000007,11,1.0000000000,62623760,62623760,102,102
13071000008,11,1.0000000000,106643766,106643766,72,72
13071000009,11,1.0000000000,45465859,45465859,23,23
13071000010,11,1.0000000000,35691941,35691941,102,102
13071000011,11,1.0000000000,62860503,62860503,57,57
13071000012,11,1.0000000000,115436607,115436607,81,81
13071000013,11,1.0000000000,64734452,64734452,47,47
13071000014,11,1.0000000000,51638492,51638492,62,62
13071000015,11,1.0000000000,103612799,103612799,90,90
13071000016,11,1.0000000000,51405253,51405253,43,43
13071000017,11,1.0000000000,106488377,106488377,123,123
13071000018,11,1.0000000000,64331856,64331856,63,63
13071000019,11,1.0000000000,156250036,156250036,149,149
13071000020,11,1.0000000000,88659963,88659963,110,110
13071000021,11,1.0000000000,48109431,48109431,26,26
13071000022,11,1.0000000000,79205164,79205164,58,58
13071000023,11,1.0000000000,126519463,126519463,85,85
13073000010,24,1.0000000000,121809726,121809726,55,55
13073000015,24,1.0000000000,9246655,9246655,24,24
13073000016,23,1.0000000000,8328382,8328382,17,17
13073000017,24,1.0000000000,14311596,14311596,48,48
13073000018,23,1.0000000000,13263589,13263589,40,40
13073000020,23,1.0000000000,56436587,56436587,165,165
13073000025,23,1.0000000000,67889192,67889192,54,54
13073000026,23,1.0000000000,20393069,20393069,38,38
13073000030,23,1.0000000000,19723031,19723031,62,62
13073000031,23,1.0000000000,5143010,5143010,73,73
13073000032,23,1.0000000000,15105116,15105116,23,23
13073000033,23,1.0000000000,11593461,11593461,46,46
13073000034,23,1.0000000000,8544181,8544181,30,30
13073000040,24,1.0000000000,99736954,99736954,26,26
13073000050,24,1.0000000000,90430631,90430631,36,36
13073000051,24,1.0000000000,39209471,39209471,33,33
13073000060,24,1.0000000000,9159962,9159962,19,19
13073000061,24,1.0000000000,13961420,13961420,58,58
13073000062,24,1.0000000000,20486387,20486387,45,45
13073000063,24,1.0000000000,2127982,2127982,8,8
13073000064,24,1.0000000000,3939406,3939406,26,26
13073000065,24,1.0000000000,6739567,6739567,20,20
13073000070,23,1.0000000000,2238420,2238420,30,30
13073000074,23,1.0000000000,2730808,2730808,38,38
13073000075,23,1.0000000000,2790250,2790250,30,30
13073000076,23,1.0000000000,4051100,4051100,31,31
13073000080,24,1.0000000000,2571578,2571578,29,29
13073000085,23,1.0000000000,1256053,1256053,22,22
13073000090,24,1.0000000000,2620594,2620594,53,53
13073000100,24,1.0000000000,3524975,3524975,41,41
13073000105,24,1.0000000000,3034962,3034962,12,12
13073000107,24,1.0000000000,7204552,7204552,18,18
13073000108,24,1.0000000000,2608970,2608970,20,20
13073000109,24,1.0000000000,7596974,7596974,43,43
13073000110,24,1.0000000000,2106623,2106623,29,29
13073000111,24,1.0000000000,1657579,1657579,19,19
13073000115,24,1.0000000000,3867765,3867765,36,36
13073000120,24,1.0000000000,4187613,4187613,34,34
13073000125,24,1.0000000000,2802665,2802665,23,23
13073000130,24,1.0000000000,4146822,4146822,31,31
13073000131,24,1.0000000000,8270662,8270662,19,19
13073000132,24,1.0000000000,6264343,6264343,18,18
13073000134,24,1.0000000000,4362103,4362103,38,38
13073000135,24,1.0000000000,5984299,5984299,20,20
13073000136,24,1.0000000000,4032509,4032509,24,24
13073000137,24,1.0000000000,4099536,4099536,19,19
1307500000C,11,1.0000000000,85713323,85713323,206,206
1307500000L,11,1.0000000000,115886071,115886071,170,170
1307500000M,11,1.0000000000,62572082,62572082,78,78
1307500000S,11,1.0000000000,9710088,9710088,123,123
130750000DB,11,1.0000000000,79892710,79892710,181,181
130750000EP,11,1.0000000000,3640595,3640595,65,65
130750000NL,11,1.0000000000,138438380,138438380,102,102
130750000RB,11,1.0000000000,95831156,95831156,118,118
13077000001,28,1.0000000000,65201685,65201685,172,172
13077000002,28,1.0000000000,94687882,94687882,132,132
13077000003,28,1.0000000000,112450666,112450666,104,104
13077000004,28,1.0000000000,50701144,50701144,42,42
13077000005,28,1.0000000000,7519514,7519514,120,120
13077000006,28,1.0000000000,47213211,47213211,75,75
13077000007,28,1.0000000000,34881156,34881156,89,89
13077000008,28,1.0000000000,75703093,75703093,88,88
13077000009,28,1.0000000000,65228510,65228510,134,134
13077000010,28,1.0000000000,38687441,38687441,74,74
13077000011,28,1.0000000000,103798051,103798051,85,85
13077000012,28,1.0000000000,55184752,55184752,115,115
13077000013,28,1.0000000000,48228340,48228340,66,66
13077000014,28,1.0000000000,94913719,94913719,103,103
13077000015,28,1.0000000000,27722298,27722298,52,52
13077000017,28,1.0000000000,14389565,14389565,207,207
13077000018,28,1.0000000000,19668943,19668943,191,191
13077000019,28,1.0000000000,13587749,13587749,102,102
13077000020,28,1.0000000000,9776458,9776458,67,67
13077000021,28,1.0000000000,20417987,20417987,58,58
13077000022,28,1.0000000000,51551418,51551418,75,75
13077000023,28,1.0000000000,13842418,13842418,40,40
13077000024,28,1.0000000000,5452597,5452597,33,33
13077000025,28,1.0000000000,11511312,11511312,34,34
13077000026,28,1.0000000000,21726195,21726195,36,36
13077000027,28,1.0000000000,13631487,13631487,25,25
13077000028,28,1.0000000000,24687316,24687316,194,194
13079000002,18,1.0000000000,322260824,322260824,158,158
13079000003,18,1.0000000000,135582019,135582019,75,75
13079000004,18,1.0000000000,88041565,88041565,43,43
13079000005,18,1.0000000000,87640227,87640227,63,63
1307900001A,18,1.0000000000,106442931,106442931,41,41
1307900001B,18,1.0000000000,101556478,101556478,41,41
130810ARABI,13,1.0000000000,169291578,169291578,165,165
130810CONEY,13,1.0000000000,114019953,114019953,60,60
130810CORDE,13,1.0000000000,183420160,183420160,850,850
130810JAMES,13,1.0000000000,117361313,117361313,111,111
130810LISTO,13,1.0000000000,122143798,122143798,96,96
13083000960,53,1.0000000000,54596191,54596191,198,198
13083000974,53,1.0000000000,98907651,98907651,127,127
13083001038,53,1.0000000000,90611362,90611362,107,107
13083001214,53,1.0000000000,78658615,78658615,82,82
13083001222,53,1.0000000000,56507635,56507635,99,99
13083001885,53,1.0000000000,45860659,45860659,42,42
13083001889,53,1.0000000000,25442567,25442567,52,52
13085000001,51,1.0000000000,152900802,152900802,120,120
13085000002,51,1.0000000000,328857174,328857174,445,445
13085000003,51,1.0000000000,64284282,64284282,211,211
13087000513,11,1.0000000000,146268857,146268857,345,345
13087000514,11,1.0000000000,66227299,66227299,239,239
13087000694,11,1.0000000000,304664922,304664922,173,173
13087001277,11,1.0000000000,149436103,149436103,57,57
13087001325,11,1.0000000000,165408172,165408172,95,95
13087001342,11,1.0000000000,127240931,127240931,46,46
13087001361,11,1.0000000000,187554018,187554018,136,136
13087001613,11,1.0000000000,219296516,219296516,148,148
13087001805,11,1.0000000000,180746022,180746022,201,201
130890000AA,41,1.0000000000,2775868,2775868,20,20
130890000AB,40,1.0000000000,2517627,2517627,41,41
130890000AD,40,1.0000000000,3185296,3185296,27,27
130890000AE,42,1.0000000000,3168960,3168960,80,80
130890000AF,42,1.0000000000,2314146,2314146,40,40
130890000AG,40,1.0000000000,3792745,3792745,27,27
130890000AH,40,1.0000000000,2848417,2848417,32,32
130890000AI,42,1.0000000000,2910121,2910121,65,65
130890000BB,42,1.0000000000,2691063,2691063,74,74
130890000BC,42,1.0000000000,2556168,2556168,41,41
130890000BD,42,1.0000000000,2331787,2331787,35,35
130890000BE,42,1.0000000000,1521523,1521523,25,25
130890000BF,41,1.0000000000,6360448,6360448,42,42
130890000BG,42,1.0000000000,2585282,2585282,24,24
130890000BH,41,1.0000000000,4006953,4006953,35,35
130890000BI,40,1.0000000000,1875584,1875584,45,45
130890000BJ,10,1.0000000000,6313385,6313385,38,38
130890000BL,44,1.0000000000,10900505,10900505,56,56
130890000BM,41,1.0000000000,5066050,5066050,41,41
130890000BR,44,1.0000000000,2499977,2499977,74,74
130890000CA,42,1.0000000000,2268708,2268708,24,24
130890000CB,41,1.0000000000,2735728,2735728,23,23
130890000CC,42,1.0000000000,1179105,1179105,12,12
130890000CD,44,1.0000000000,6613646,6613646,32,32
130890000CE,40,1.0000000000,6170138,6170138,80,80
130890000CF,43,1.0000000000,21822190,21822190,38,38
130890000CG,10,1.0000000000,3040179,3040179,26,26
130890000CH,40,1.0000000000,1758195,1758195,24,24
130890000CI,42,1.0000000000,1810200,1810200,49,49
130890000CJ,42,1.0000000000,2652948,2652948,35,35
130890000CK,41,1.0000000000,4690419,4690419,118,118
130890000CL,44,1.0000000000,1968473,1968473,20,20
130890000CM,10,1.0000000000,3333184,3333184,25,25
130890000CO,42,1.0000000000,1462259,1462259,23,23
130890000CP,41,1.0000000000,2407356,2407356,26,26
130890000CQ,42,1.0000000000,3146476,3146476,52,52
130890000CR,44,1.0000000000,5614000,5614000,34,34
130890000CS,44,1.0000000000,6607117,6607117,33,33
130890000CT,41,1.0000000000,879335,879335,8,8
130890000CU,42,1.0000000000,1512170,1512170,31,31
130890000CV,42,1.0000000000,1760949,1760949,44,44
130890000CW,42,1.0000000000,3147214,3147214,30,30
130890000CX,40,1.0000000000,3224898,3224898,44,44
130890000DA,40,1.0000000000,8268036,8268036,106,106
130890000DB,40,1.0000000000,2172553,2172553,42,42
130890000DC,40,1.0000000000,8062720,8062720,110,110
130890000DE,41,1.0000000000,2688673,2688673,36,36
130890000DF,40,1.0000000000,2284495,2284495,29,29
130890000DG,40,1.0000000000,3010719,3010719,13,13
130890000DH,42,1.0000000000,2750138,2750138,58,58
130890000DI,40,1.0000000000,2758986,2758986,21,21
130890000EA,42,1.0000000000,3946822,3946822,111,111
130890000EC,40,1.0000000000,1994872,1994872,27,27
130890000EE,42,1.0000000000,2435022,2435022,73,73
130890000EF,40,1.0000000000,3020741,3020741,47,47
130890000EG,42,1.0000000000,2112816,2112816,40,40
130890000ER,42,1.0000000000,2398960,2398960,49,49
130890000FA,10,1.0000000000,3405418,3405418,23,23
130890000FB,42,1.0000000000,3856398,3856398,46,46
130890000FC,44,1.0000000000,2450191,2450191,33,33
130890000FE,10,1.0000000000,3701844,3701844,29,29
130890000FG,43,1.0000000000,6342976,6342976,25,25
130890000FJ,44,1.0000000000,1676885,1676885,18,18
130890000FK,10,1.0000000000,4323975,4323975,27,27
130890000FL,10,1.0000000000,2274208,2274208,19,19
130890000FM,41,1.0000000000,3762658,3762658,32,32
130890000GA,42,1.0000000000,1659968,1659968,55,55
130890000GB,41,1.0000000000,2124347,2124347,21,21
130890000GC,44,1.0000000000,3533231,3533231,30,30
130890000GD,40,1.0000000000,4005710,4005710,40,40
130890000GF,41,1.0000000000,3294918,3294918,21,21
130890000HA,41,1.0000000000,3421008,3421008,30,30
130890000HB,40,1.0000000000,3555636,3555636,48,48
130890000HC,40,1.0000000000,4087663,4087663,29,29
130890000HF,40,1.0000000000,2470133,2470133,31,31
130890000HG,41,1.0000000000,7447112,7447112,37,37
130890000HH,10,1.0000000000,8344079,8344079,22,22
130890000HI,42,1.0000000000,1221096,1221096,21,21
130890000IA,41,1.0000000000,2004993,2004993,25,25
130890000IB,41,1.0000000000,2108952,2108952,32,32
130890000JA,42,1.0000000000,1076428,1076428,33,33
130890000JB,41,1.0000000000,3338255,3338255,51,51
130890000KA,42,1.0000000000,2931781,2931781,31,31
130890000KB,40,1.0000000000,2788371,2788371,18,18
130890000KC,10,1.0000000000,1614627,1614627,13,13
130890000KD,10,1.0000000000,8737528,8737528,44,44
130890000KE,42,1.0000000000,2238879,2238879,34,34
130890000KG,40,1.0000000000,2461538,2461538,18,18
130890000LA,42,1.0000000000,3904439,3904439,52,52
130890000LB,42,1.0000000000,2748546,2748546,30,30
130890000LC,42,1.0000000000,2237304,2237304,21,21
130890000LD,43,1.0000000000,2402109,2402109,67,67
130890000LE,42,1.0000000000,2025422,2025422,50,50
130890000LH,55,1.0000000000,2529237,2529237,34,34
130890000LV,41,1.0000000000,1426409,1426409,17,17
130890000MA,41,1.0000000000,2789002,2789002,28,28
130890000MB,44,1.0000000000,6744701,6744701,68,68
130890000MC,55,1.0000000000,2455053,2455053,15,15
130890000MD,42,1.0000000000,2646354,2646354,47,47
130890000ME,42,1.0000000000,3948705,3948705,56,56
130890000MF,10,1.0000000000,3325906,3325906,23,23
130890000MG,42,1.0000000000,2303804,2303804,35,35
130890000MH,41,1.0000000000,3961034,3961034,32,32
130890000MI,41,1.0000000000,6845507,6845507,52,52
130890000MJ,42,1.0000000000,1564222,1564222,23,23
130890000MK,41,1.0000000000,5107686,5107686,39,39
130890000ML,44,1.0000000000,10792967,10792967,65,65
130890000MN,41,1.0000000000,2870732,2870732,36,36
130890000MO,42,1.0000000000,2913291,2913291,45,45
130890000MP,42,1.0000000000,1756527,1756527,31,31
130890000MQ,40,1.0000000000,2789188,2789188,25,25
130890000MR,10,1.0000000000,3451038,3451038,23,23
130890000MS,40,1.0000000000,2735712,2735712,27,27
130890000MT,44,1.0000000000,2430651,2430651,67,67
130890000MU,40,1.0000000000,3636386,3636386,27,27
130890000MV,10,1.0000000000,3020044,3020044,15,15
130890000MW,40,1.0000000000,1578057,1578057,18,18
130890000MZ,43,1.0000000000,2440254,2440254,22,22
130890000NB,42,1.0000000000,3185803,3185803,45,45
130890000NC,41,1.0000000000,1846059,1846059,15,15
130890000ND,41,1.0000000000,1489383,1489383,16,16
130890000NF,40,1.0000000000,2042366,2042366,15,15
130890000OA,42,1.0000000000,2656676,2656676,33,33
130890000OB,40,1.0000000000,4521656,4521656,61,61
130890000OK,42,1.0000000000,1747393,1747393,46,46
130890000OV,10,1.0000000000,5018205,5018205,34,34
130890000PA,42,1.0000000000,2085439,2085439,27,27
130890000PB,40,1.0000000000,2234289,2234289,29,29
130890000PC,55,1.0000000000,8605521,8605521,28,28
130890000PE,41,1.0000000000,614409,614409,42,42
130890000PF,40,1.0000000000,3096913,3096913,58,58
130890000PG,42,1.0000000000,1610862,1610862,42,42
130890000PH,55,1.0000000000,3963760,3963760,24,24
130890000PI,41,1.0000000000,1927632,1927632,17,17
130890000PN,44,1.0000000000,2124713,2124713,36,36
130890000PR,55,1.0000000000,3905285,3905285,28,28
130890000RA,10,1.0000000000,4217606,4217606,45,45
130890000RC,55,1.0000000000,3528298,3528298,21,21
130890000RD,41,1.0000000000,2026726,2026726,24,24
130890000RE,41,1.0000000000,3462858,3462858,37,37
130890000RF,55,1.0000000000,12924140,12924140,19,19
130890000RG,41,1.0000000000,4415238,4415238,47,47
130890000RH,55,1.0000000000,5286713,5286713,30,30
130890000RI,55,1.0000000000,4525628,4525628,31,31
130890000RJ,41,1.0000000000,2968087,2968087,20,20
130890000RK,55,1.0000000000,2881970,2881970,12,12
130890000RL,43,1.0000000000,16042067,16042067,54,54
130890000RM,55,1.0000000000,2191593,2191593,14,14
130890000RN,42,1.0000000000,1088045,1088045,27,27
130890000SA,42,1.0000000000,3661184,3661184,40,40
130890000SB,42,1.0000000000,2062386,2062386,56,56
130890000SC,41,1.0000000000,2826864,2826864,64,64
130890000SD,41,1.0000000000,13224062,13224062,87,87
130890000SE,40,1.0000000000,3493465,3493465,48,48
130890000SF,40,1.0000000000,1925735,1925735,42,42
130890000SG,42,1.0000000000,1681512,1681512,19,19
130890000SH,41,1.0000000000,6683527,6683527,28,28
130890000SI,41,1.0000000000,4802683,4802683,52,52
130890000SJ,41,1.0000000000,2598524,2598524,44,44
130890000SK,55,1.0000000000,4297555,4297555,33,33
130890000SL,43,1.0000000000,7380113,7380113,45,45
130890000SM,10,1.0000000000,10967401,10967401,18,18
130890000SN,41,1.0000000000,1728116,1728116,17,17
130890000SO,55,1.0000000000,2810934,2810934,12,12
130890000SP,41,1.0000000000,1795345,1795345,26,26
130890000SQ,41,1.0000000000,2461369,2461369,79,79
130890000SR,41,1.0000000000,2258551,2258551,29,29
130890000SS,10,1.0000000000,3334844,3334844,24,24
130890000ST,55,1.0000000000,5067391,5067391,11,11
130890000SU,41,1.0000000000,3613344,3613344,25,25
130890000SV,55,1.0000000000,4336886,4336886,22,22
130890000SW,43,1.0000000000,9190638,9190638,66,66
130890000TA,44,1.0000000000,2182795,2182795,36,36
130890000TC,42,1.0000000000,1592084,1592084,20,20
130890000TF,41,1.0000000000,5581162,5581162,51,51
130890000TG,40,1.0000000000,1911319,1911319,23,23
130890000TH,41,1.0000000000,5450065,5450065,56,56
130890000VB,41,1.0000000000,954800,954800,16,16
130890000WA,42,1.0000000000,2674034,2674034,39,39
130890000WB,10,1.0000000000,3524594,3524594,16,16
130890000WC,42,1.0000000000,2188097,2188097,71,71
130890000WD,10,1.0000000000,7999352,7999352,32,32
130890000WF,42,1.0000000000,1805635,1805635,34,34
130890000WG,41,1.0000000000,3332011,3332011,24,24
130890000WI,40,1.0000000000,2647026,2647026,27,27
130890000WJ,42,1.0000000000,3012353,3012353,57,57
130890000WK,41,1.0000000000,1997667,1997667,27,27
130890000WL,40,1.0000000000,2227594,2227594,19,19
130890000WN,55,1.0000000000,6098579,6098579,16,16
130890000YA,41,1.0000000000,2253566,2253566,11,11
13091000LEE,20,1.0000000000,124896253,124896253,452,452
130910CHAUN,20,1.0000000000,67576459,67576459,55,55
130910CLARK,20,1.0000000000,29727044,29727044,23,23
130910EDDIN,20,1.0000000000,116504409,116504409,89,89
130910EMPIR,20,1.0000000000,58100941,58100941,53,53
130910JAYBI,20,1.0000000000,75072631,75072631,43,43
130910JONES,20,1.0000000000,77219861,77219861,53,53
130910MCCRA,20,1.0000000000,70509418,70509418,28,28
130910MILAN,20,1.0000000000,31972898,31972898,45,45
130910MITCH,20,1.0000000000,122799052,122799052,36,36
130910MULLI,20,1.0000000000,64571283,64571283,76,76
130910PLAIN,20,1.0000000000,86731536,86731536,48,48
130910PONDT,20,1.0000000000,184924508,184924508,102,102
130910RAWLI,20,1.0000000000,71785114,71785114,69,69
130910VILUL,20,1.0000000000,44344097,44344097,24,24
130910YONKE,20,1.0000000000,57802498,57802498,24,24
13093000002,20,1.0000000000,187490759,187490759,171,171
13093000005,20,1.0000000000,211622295,211622295,300,300
13093000007,20,1.0000000000,358060565,358060565,377,377
13093000008,20,1.0000000000,116257390,116257390,134,134
13093000010,20,1.0000000000,143477637,143477637,110,110
13095000001,12,1.0000000000,17932608,17932608,158,158
13095000002,12,1.0000000000,6477367,6477367,60,60
13095000003,12,1.0000000000,3819459,3819459,101,101
13095000004,12,1.0000000000,9182741,9182741,69,69
13095000005,12,1.0000000000,4376772,4376772,57,57
13095000006,12,1.0000000000,4751205,4751205,139,139
13095000007,12,1.0000000000,20904392,20904392,112,112
13095000008,12,1.0000000000,21069877,21069877,129,129
13095000009,12,1.0000000000,216372170,216372170,90,90
13095000010,12,1.0000000000,8585731,8585731,95,95
13095000011,12,1.0000000000,6325728,6325728,25,25
13095000012,12,1.0000000000,1762414,1762414,66,66
13095000013,12,1.0000000000,3694789,3694789,123,123
13095000014,12,1.0000000000,1787826,1787826,105,105
13095000015,12,1.0000000000,5428621,5428621,134,134
13095000016,12,1.0000000000,12155325,12155325,70,70
13095000017,12,1.0000000000,5566221,5566221,113,113
13095000018,12,1.0000000000,5804699,5804699,81,81
13095000019,12,1.0000000000,9384670,9384670,51,51
13095000020,12,1.0000000000,109464278,109464278,91,91
13095000021,12,1.0000000000,59302366,59302366,148,148
13095000022,12,1.0000000000,9233110,9233110,132,132
13095000023,12,1.0000000000,60985863,60985863,82,82
13095000024,12,1.0000000000,5611579,5611579,53,53
13095000025,12,1.0000000000,177061301,177061301,75,75
13095000026,12,1.0000000000,57495488,57495488,20,20
13095000027,12,1.0000000000,3659800,3659800,33,33
13095000028,12,1.0000000000,2986981,2986981,24,24
13097000729,30,1.0000000000,11327612,11327612,64,64
13097000730,35,1.0000000000,13663502,13663502,146,146
13097000731,35,1.0000000000,20193249,20193249,72,72
13097000732,35,1.0000000000,6046499,6046499,56,56
13097000733,35,1.0000000000,4737675,4737675,31,31
13097000734,30,1.0000000000,8880753,8880753,51,51
