precinct_key,district_num,area_weight,land_area,precinct_land_area,block_count,precinct_block_count
130890000VB,85,1.0000000000,954800,954800,16,16
130890000WA,89,1.0000000000,2674034,2674034,39,39
130890000WB,115,1.0000000000,3524594,3524594,16,16
130890000WC,90,1.0000000000,2188097,2188097,71,71
130890000WD,91,1.0000000000,7999352,7999352,32,32
130890000WF,84,1.0000000000,1805635,1805635,34,34
130890000WG,86,1.0000000000,3332011,3332011,24,24
130890000WI,101,1.0000000000,2647026,2647026,27,27
130890000WJ,83,1.0000000000,3012353,3012353,57,57
130890000WK,86,1.0000000000,1997667,1997667,27,27
130890000WL,80,1.0000000000,2227594,2227594,19,19
130890000WN,94,1.0000000000,6098579,6098579,16,16
130890000YA,85,1.0000000000,2253566,2253566,11,11
13091000LEE,133,1.0000000000,124896253,124896253,452,452
130910CHAUN,133,1.0000000000,67576459,67576459,55,55
130910CLARK,133,1.0000000000,29727044,29727044,23,23
130910EDDIN,133,1.0000000000,116504409,116504409,89,89
130910EMPIR,133,1.0000000000,58100941,58100941,53,53
130910JAYBI,133,1.0000000000,75072631,75072631,43,43
130910JONES,133,1.0000000000,77219861,77219861,53,53
130910MCCRA,133,1.0000000000,70509418,70509418,28,28
130910MILAN,133,1.0000000000,31972898,31972898,45,45
130910MITCH,133,1.0000000000,122799052,122799052,36,36
130910MULLI,133,1.0000000000,64571283,64571283,76,76
130910PLAIN,133,1.0000000000,86731536,86731536,48,48
130910PONDT,133,1.0000000000,184924508,184924508,102,102
130910RAWLI,133,1.0000000000,71785114,71785114,69,69
130910VILUL,133,1.0000000000,44344097,44344097,24,24
130910YONKE,133,1.0000000000,57802498,57802498,24,24
13093000002,150,1.0000000000,187490759,187490759,171,171
13093000005,150,1.0000000000,211622295,211622295,300,300
13093000007,150,1.0000000000,358060565,358060565,377,377
13093000008,150,1.0000000000,116257390,116257390,134,134
13093000010,150,1.0000000000,143477637,143477637,110,110
13095000001,153,1.0000000000,17932608,17932608,158,158
13095000002,153,1.0000000000,6477367,6477367,60,60
13095000003,153,1.0000000000,3819459,3819459,101,101
13095000004,153,1.0000000000,9182741,9182741,69,69
13095000005,153,1.0000000000,4376772,4376772,57,57
13095000006,153,1.0000000000,4751205,4751205,139,139
13095000007,151,0.7867602655,16446745,20904392,43,112
13095000007,153,0.2132397345,4457647,20904392,69,112
13095000008,154,1.0000000000,21069877,21069877,129,129
13095000009,154,1.0000000000,216372170,216372170,90,90
13095000010,153,0.3805190263,3267034,8585731,28,95
13095000010,154,0.6194809737,5318697,8585731,67,95
13095000011,154,1.0000000000,6325728,6325728,25,25
13095000012,153,1.0000000000,1762414,1762414,66,66
13095000013,153,1.0000000000,3694789,3694789,123,123
13095000014,154,1.0000000000,1787826,1787826,105,105
13095000015,153,1.0000000000,5428621,5428621,134,134
13095000016,153,1.0000000000,12155325,12155325,70,70
13095000017,153,1.0000000000,5566221,5566221,113,113
13095000018,153,1.0000000000,5804699,5804699,81,81
13095000019,152,1.0000000000,9384670,9384670,51,51
13095000020,152,1.0000000000,109464278,109464278,91,91
13095000021,152,1.0000000000,59302366,59302366,148,148
13095000022,153,1.0000000000,9233110,9233110,132,132
13095000023,153,1.0000000000,60985863,60985863,82,82
13095000024,153,1.0000000000,5611579,5611579,53,53
13095000025,151,1.0000000000,177061301,177061301,75,75
13095000026,154,1.0000000000,57495488,57495488,20,20
13095000027,153,1.0000000000,3659800,3659800,33,33
13095000028,153,1.0000000000,2986981,2986981,24,24
13097000729,66,1.0000000000,11327612,11327612,64,64
13097000730,66,1.0000000000,13663502,13663502,146,146
13097000731,66,1.0000000000,20193249,20193249,72,72
13097000732,66,1.0000000000,6046499,6046499,56,56
13097000733,66,1.0000000000,4737675,4737675,31,31
13097000734,64,1.0000000000,8880753,8880753,51,51
13097000735,64,1.0000000000,10687933,10687933,37,37
13097000737,66,1.0000000000,10446558,10446558,75,75
13097000738,64,1.0000000000,4157374,4157374,30,30
13097000739,64,1.0000000000,7101580,7101580,44,44
13097000740,66,1.0000000000,5538470,5538470,46,46
13097000784,64,1.0000000000,21403078,21403078,62,62
13097000785,64,1.0000000000,18244755,18244755,20,20
13097001258,40,1.0000000000,43792856,43792856,110,110
13097001259,40,1.0000000000,32582772,32582772,42,42
13097001260,40,1.0000000000,74450389,74450389,88,88
13097001270,66,1.0000000000,9032693,9032693,98,98
13097001271,40,1.0000000000,66211882,66211882,85,85
13097001272,64,1.0000000000,41922553,41922553,50,50
13097001273,66,1.0000000000,11863147,11863147,74,74
13097001274,66,1.0000000000,6439188,6439188,42,42
13097001275,64,1.0000000000,35698751,35698751,122,122
13097001276,66,1.0000000000,8439090,8439090,38,38
1309700736N,64,1.0000000000,10301709,10301709,33,33
1309700736S,64,1.0000000000,35190944,35190944,33,33
1309900000A,154,1.0000000000,331565692,331565692,142,142
1309900000B,154,1.0000000000,100101698,100101698,224,224
1309900000U,154,1.0000000000,342091448,342091448,133,133
130990000CS,154,1.0000000000,318282822,318282822,219,219
130990000CU,154,1.0000000000,235584965,235584965,123,123
13101001058,174,1.0000000000,1088849471,1088849471,413,413
1310300001A,159,1.0000000000,32196846,32196846,48,48
1310300001B,159,1.0000000000,79471451,79471451,87,87
1310300001C,159,1.0000000000,31007721,31007721,73,73
1310300001D,161,1.0000000000,20352101,20352101,28,28
1310300002A,161,1.0000000000,26324939,26324939,43,43
1310300002B,161,1.0000000000,19653602,19653602,39,39
1310300002C,161,1.0000000000,64396371,64396371,78,78
1310300003A,159,1.0000000000,267448388,267448388,131,131
1310300003B,159,1.0000000000,195099471,195099471,88,88
1310300003C,159,1.0000000000,87175807,87175807,133,133
1310300003D,159,1.0000000000,113231790,113231790,131,131
1310300004A,159,1.0000000000,72759443,72759443,160,160
1310300004B,159,0.6116850141,29682868,48526394,41,83
1310300004B,161,0.3883149859,18843526,48526394,42,83
1310300004C,159,1.0000000000,58804558,58804558,32,32
1310300005A,161,1.0000000000,43509817,43509817,84,84
1310300005B,161,1.0000000000,14461844,14461844,85,85
1310300005C,161,1.0000000000,65741052,65741052,44,44
13105000189,123,1.0000000000,41499971,41499971,260,260
13105000190,123,1.0000000000,70761628,70761628,61,61
13105000191,123,1.0000000000,108120222,108120222,73,73
13105000192,123,1.0000000000,64648972,64648972,55,55
13105000193,123,1.0000000000,75561060,75561060,62,62
13105000196,123,1.0000000000,128162461,128162461,66,66
13105000197,123,1.0000000000,102949626,102949626,118,118
13105000199,123,1.0000000000,67089542,67089542,52,52
13105000201,123,1.0000000000,89831684,89831684,161,161
13105000202,123,1.0000000000,76295567,76295567,52,52
13105000315,123,1.0000000000,84431403,84431403,85,85
13107000050,158,1.0000000000,147477128,147477128,98,98
13107000052,158,1.0000000000,61145930,61145930,26,26
13107000053,158,1.0000000000,332148707,332148707,629,629
13107000057,158,1.0000000000,137629591,137629591,81,81
13107000058,158,1.0000000000,132055419,132055419,130,130
13107001208,158,1.0000000000,208517308,208517308,140,140
13107001333,158,1.0000000000,203295513,203295513,86,86
13107001429,158,1.0000000000,90949996,90949996,75,75
13107001502,158,1.0000000000,115666264,115666264,109,109
13107001560,158,1.0000000000,175526194,175526194,210,210
13107001748,158,1.0000000000,158267381,158267381,112,112
13109000011,157,1.0000000000,473694905,473694905,888,888
1311100COLW,7,1.0000000000,245615963,245615963,80,80
1311100FAIR,7,1.0000000000,62084611,62084611,64,64
1311100FLIN,7,1.0000000000,45669022,45669022,167,167
1311100HEMP,7,1.0000000000,45690393,45690393,89,89
1311100HOTH,7,1.0000000000,32744693,32744693,63,63
1311100MINE,7,1.0000000000,50343446,50343446,99,99
1311100MOBI,7,1.0000000000,46065244,46065244,50,50
1311100MORG,7,1.0000000000,121040170,121040170,126,126
1311100NOON,7,1.0000000000,78258494,78258494,72,72
1311100SKEN,7,1.0000000000,158082043,158082043,64,64
1311100SUGC,7,1.0000000000,57569086,57569086,79,79
1311100TOCC,7,1.0000000000,59434356,59434356,274,274
13113000001,69,1.0000000000,5122520,5122520,40,40
13113000002,82,1.0000000000,64366067,64366067,91,91
13113000003,69,1.0000000000,15627527,15627527,43,43
13113000004,69,1.0000000000,3997868,3997868,35,35
13113000005,69,1.0000000000,6076334,6076334,43,43
13113000006,69,1.0000000000,16358273,16358273,18,18
13113000007,68,1.0000000000,21234234,21234234,49,49
13113000008,69,1.0000000000,13197815,13197815,44,44
13113000009,68,1.0000000000,16719887,16719887,46,46
13113000010,68,1.0000000000,32359656,32359656,113,113
13113000011,68,1.0000000000,6135603,6135603,40,40
13113000012,73,1.0000000000,2027158,2027158,22,22
13113000013,73,0.3307959213,10977895,33186307,18,43
13113000013,82,0.6692040787,22208412,33186307,25,43
13113000014,73,1.0000000000,25173858,25173858,47,47
13113000015,82,1.0000000000,40173048,40173048,36,36
13113000016,68,1.0000000000,7147216,7147216,47,47
13113000017,73,1.0000000000,1886122,1886122,15,15
13113000018,73,1.0000000000,9141632,9141632,62,62
13113000019,68,0.3338116062,1398929,4190774,6,34
13113000019,73,0.6661883938,2791845,4190774,28,34
13113000020,73,1.0000000000,1235664,1235664,9,9
13113000021,73,1.0000000000,3584803,3584803,34,34
13113000022,73,0.4350884327,1626428,3738155,6,24
13113000022,82,0.5649115673,2111727,3738155,18,24
13113000023,69,1.0000000000,4702059,4702059,12,12
13113000024,69,1.0000000000,11008307,11008307,48,48
13113000025,82,1.0000000000,8206782,8206782,17,17
13113000026,69,1.0000000000,17126286,17126286,63,63
13113000027,68,1.0000000000,31320351,31320351,84,84
13113000028,69,1.0000000000,16766422,16766422,47,47
13113000029,69,1.0000000000,5458606,5458606,61,61
13113000030,82,1.0000000000,10453240,10453240,28,28
13113000031,68,1.0000000000,4762365,4762365,42,42
13113000032,73,1.0000000000,16168376,16168376,53,53
13113000033,73,1.0000000000,4061773,4061773,20,20
13113000034,82,1.0000000000,17000517,17000517,61,61
13113000035,69,1.0000000000,10998892,10998892,68,68
13113000036,82,1.0000000000,13193046,13193046,16,16
13115000001,12,0.5802547918,31175355,53727010,54,132
13115000001,13,0.4197452082,22551655,53727010,78,132
13115000010,12,1.0000000000,41521790,41521790,60,60
13115000015,12,1.0000000000,96145931,96145931,85,85
13115000020,12,1.0000000000,97283861,97283861,108,108
13115000025,13,1.0000000000,66954287,66954287,57,57
13115000030,13,1.0000000000,69651657,69651657,115,115
13115000035,12,1.0000000000,78564876,78564876,25,25
13115000040,12,1.0000000000,70791833,70791833,52,52
13115000045,12,1.0000000000,135592864,135592864,89,89
13115000050,12,1.0000000000,62094184,62094184,242,242
13115000055,13,1.0000000000,35981866,35981866,98,98
13115000060,13,1.0000000000,58740419,58740419,51,51
13115000065,13,1.0000000000,23536112,23536112,112,112
13115000075,12,0.2931002980,2284310,7793612,20,94
13115000075,13,0.7068997020,5509302,7793612,74,94
13115000076,13,1.0000000000,8506644,8506644,153,153
13115000080,12,1.0000000000,135640852,135640852,117,117
13115000085,13,1.0000000000,11777770,11777770,88,88
13115000090,13,1.0000000000,12705175,12705175,191,191
13115000105,13,1.0000000000,11009042,11009042,196,196
13115000110,13,1.0000000000,7212997,7212997,68,68
13115000115,12,1.0000000000,68874977,68874977,31,31
13115000125,12,1.0000000000,31381306,31381306,68,68
13115000130,5,1.0000000000,102967671,102967671,187,187
13115000135,12,1.0000000000,16374119,16374119,131,131
13115000140,13,1.0000000000,15573740,15573740,201,201
13117000001,25,1.0000000000,32896844,32896844,131,131
13117000002,24,1.0000000000,19517787,19517787,93,93
13117000003,26,0.7488911644,35544849,47463304,100,132
13117000003,28,0.2511088356,11918455,47463304,32,132
13117000004,28,1.0000000000,41433439,41433439,72,72
13117000005,28,1.0000000000,23596196,23596196,59,59
13117000006,28,1.0000000000,50160189,50160189,77,77
13117000007,26,0.5680657726,9845904,17332331,95,140
13117000007,28,0.4319342274,7486427,17332331,45,140
13117000008,26,1.0000000000,20261509,20261509,67,67
13117000010,24,1.0000000000,43368775,43368775,155,155
13117000015,11,0.8016901582,42020855,52415331,60,80
13117000015,24,0.1456501915,7634303,52415331,12,80
13117000015,28,0.0526596503,2760173,52415331,8,80
13117000016,24,0.2280617805,11346550,49752089,19,163
13117000016,26,0.2087396973,10385236,49752089,73,163
13117000016,28,0.5631985222,28020303,49752089,71,163
13117000019,25,1.0000000000,16442302,16442302,47,47
13117000021,25,0.5031299206,12724607,25290897,41,73
13117000021,100,0.4968700794,12566290,25290897,32,73
13117000025,26,0.7958758072,16220557,20380764,67,92
13117000025,100,0.2041241928,4160207,20380764,25,92
13117000027,11,0.7160858285,54387588,75951214,61,102
13117000027,28,0.2839141715,21563626,75951214,41,102
13117000029,24,0.5188817487,23606356,45494674,58,166
13117000029,25,0.0013946468,63449,45494674,2,166
13117000029,26,0.4797236046,21824869,45494674,106,166
13119000001,33,1.0000000000,141400062,141400062,217,217
13119000002,33,1.0000000000,125419923,125419923,122,122
13119000003,33,1.0000000000,92528860,92528860,198,198
13119000004,33,1.0000000000,62291760,62291760,214,214
13119000005,33,1.0000000000,56912836,56912836,113,113
13119000006,33,1.0000000000,38097364,38097364,176,176
13119000007,33,1.0000000000,160242428,160242428,172,172
1312100001A,62,1.0000000000,1707156,1707156,49,49
1312100001B,63,1.0000000000,3551781,3551781,82,82
1312100001C,62,1.0000000000,3268778,3268778,51,51
1312100001D,59,1.0000000000,772092,772092,27,27
1312100001E,62,1.0000000000,2298455,2298455,80,80
1312100001F,59,1.0000000000,681314,681314,22,22
1312100001G,62,1.0000000000,1210398,1210398,52,52
1312100001H,59,1.0000000000,506399,506399,24,24
1312100001I,59,1.0000000000,178746,178746,12,12
1312100001J,62,1.0000000000,2362319,2362319,74,74
1312100001P,63,1.0000000000,1801759,1801759,29,29
1312100001R,63,1.0000000000,1622469,1622469,20,20
1312100001S,63,1.0000000000,3464451,3464451,32,32
1312100001T,63,1.0000000000,2541262,2541262,32,32
1312100002A,56,0.5101230386,216838,425070,14,28
1312100002A,57,0.4898769614,208232,425070,14,28
1312100002B,58,1.0000000000,1237054,1237054,101,101
1312100002C,58,1.0000000000,425429,425429,9,9
1312100002D,58,1.0000000000,1264823,1264823,45,45
1312100002E,58,1.0000000000,916669,916669,33,33
1312100002G,59,1.0000000000,1046072,1046072,45,45
1312100002J,57,1.0000000000,700591,700591,28,28
1312100002K,57,1.0000000000,341643,341643,21,21
1312100002S,59,1.0000000000,413386,413386,29,29
1312100002W,56,1.0000000000,158578,158578,4,4
1312100003A,56,1.0000000000,1264424,1264424,28,28
1312100003B,55,1.0000000000,589805,589805,14,14
1312100003C,55,1.0000000000,2223589,2223589,43,43
1312100003D,56,1.0000000000,812921,812921,19,19
1312100003E,56,1.0000000000,973517,973517,39,39
1312100003F,56,1.0000000000,1102135,1102135,57,57
1312100003G,56,1.0000000000,438008,438008,23,23
1312100003H,55,1.0000000000,857198,857198,16,16
1312100003I,56,1.0000000000,2154588,2154588,57,57
1312100003L,55,1.0000000000,698357,698357,19,19
1312100003M,55,1.0000000000,1823141,1823141,35,35
1312100003N,56,1.0000000000,1792546,1792546,113,113
1312100003S,55,1.0000000000,1368540,1368540,15,15
1312100003T,56,1.0000000000,1304263,1304263,60,60
1312100004A,56,1.0000000000,842141,842141,40,40
1312100004B,58,1.0000000000,782840,782840,35,35
1312100004C,56,1.0000000000,326207,326207,7,7
1312100004D,56,1.0000000000,927720,927720,38,38
1312100004F,56,1.0000000000,934583,934583,41,41
1312100004G,59,1.0000000000,709569,709569,20,20
1312100004I,58,1.0000000000,1403640,1403640,78,78
1312100004J,56,1.0000000000,571766,571766,34,34
1312100004K,58,1.0000000000,1578135,1578135,60,60
1312100004L,58,1.0000000000,1215750,1215750,37,37
1312100004M,58,1.0000000000,632427,632427,17,17
1312100004S,58,1.0000000000,1603554,1603554,25,25
1312100004T,58,1.0000000000,887281,887281,17,17
1312100004V,59,1.0000000000,1776683,1776683,77,77
1312100004W,56,1.0000000000,197328,197328,5,5
1312100005B,59,1.0000000000,716104,716104,37,37
1312100005C,59,1.0000000000,87354,87354,7,7
1312100005D,58,1.0000000000,190099,190099,7,7
1312100005F,58,1.0000000000,126258,126258,4,4
1312100005J,58,1.0000000000,158179,158179,3,3
1312100005K,59,1.0000000000,714015,714015,35,35
1312100006B,58,1.0000000000,598333,598333,17,17
1312100006D,57,1.0000000000,6408450,6408450,141,141
1312100006E,57,1.0000000000,1238623,1238623,19,19
1312100006F,58,1.0000000000,843404,843404,26,26
1312100006G,58,1.0000000000,339082,339082,9,9
1312100006I,57,1.0000000000,1337070,1337070,45,45
1312100006J,57,1.0000000000,2274268,2274268,39,39
1312100006N,57,1.0000000000,1379526,1379526,21,21
1312100006Q,57,1.0000000000,570981,570981,17,17
1312100006R,56,0.2492646692,205000,822419,7,24
1312100006R,57,0.7507353308,617419,822419,17,24
1312100007A,54,1.0000000000,4153480,4153480,54,54
1312100007B,54,1.0000000000,4403353,4403353,47,47
1312100007C,54,1.0000000000,1691772,1691772,34,34
1312100007D,54,1.0000000000,2277419,2277419,42,42
1312100007E,54,1.0000000000,1376308,1376308,19,19
1312100007F,54,1.0000000000,1991924,1991924,34,34
1312100007H,57,1.0000000000,1149170,1149170,23,23
1312100007J,57,1.0000000000,1459033,1459033,29,29
1312100007M,54,1.0000000000,1182351,1182351,20,20
1312100007N,57,1.0000000000,606028,606028,9,9
1312100008A,60,1.0000000000,8244084,8244084,38,38
1312100008B,53,1.0000000000,5098300,5098300,48,48
1312100008C,53,0.7430964305,4010027,5396375,22,32
1312100008C,60,0.2569035695,1386348,5396375,10,32
1312100008D,53,1.0000000000,2409068,2409068,13,13
1312100008E,60,1.0000000000,8570888,8570888,51,51
1312100008G,55,1.0000000000,1467634,1467634,15,15
1312100008H,55,1.0000000000,2168416,2168416,37,37
1312100008J,55,1.0000000000,2182391,2182391,38,38
1312100008K,55,1.0000000000,968397,968397,17,17
1312100008L,55,1.0000000000,1701634,1701634,35,35
1312100008M,53,1.0000000000,2735303,2735303,28,28
1312100008P,55,0.5707368423,648990,1137109,9,19
1312100008P,56,0.4292631577,488119,1137109,10,19
1312100009A,60,1.0000000000,6618815,6618815,89,89
1312100009B,61,1.0000000000,4816198,4816198,19,19
1312100009C,60,1.0000000000,2918391,2918391,31,31
1312100009D,55,1.0000000000,2118806,2118806,36,36
1312100009E,55,1.0000000000,5593030,5593030,70,70
1312100009F,60,1.0000000000,2764142,2764142,41,41
1312100009G,55,1.0000000000,4601572,4601572,64,64
1312100009H,55,1.0000000000,1058618,1058618,18,18
1312100009I,55,1.0000000000,2012828,2012828,51,51
1312100009K,60,1.0000000000,8817833,8817833,91,91
1312100009M,60,1.0000000000,4195726,4195726,45,45
1312100010A,60,1.0000000000,5337566,5337566,39,39
1312100010B,55,1.0000000000,6143965,6143965,64,64
1312100010C,60,1.0000000000,1648471,1648471,7,7
1312100010D,55,0.0901352172,433914,4814034,6,46
1312100010D,60,0.9098647828,4380120,4814034,40,46
1312100010E,60,1.0000000000,1496089,1496089,21,21
1312100010F,55,1.0000000000,1279635,1279635,20,20
1312100010G,56,1.0000000000,2474941,2474941,10,10
1312100010I,56,1.0000000000,550410,550410,2,2
1312100010J,56,1.0000000000,3027319,3027319,18,18
1312100010K,56,1.0000000000,2214876,2214876,28,28
1312100010M,56,1.0000000000,1509457,1509457,42,42
1312100010P,60,1.0000000000,2007754,2007754,27,27
1312100010R,55,1.0000000000,582976,582976,9,9
1312100011B,55,0.2563428986,2342061,9136438,18,86
1312100011B,61,0.7436571014,6794377,9136438,68,86
1312100011C,55,0.1144342138,748718,6542781,12,29
1312100011C,61,0.8855657862,5794063,6542781,17,29
1312100011G,59,1.0000000000,873042,873042,16,16
1312100011H,56,1.0000000000,1866260,1866260,11,11
1312100011J,59,1.0000000000,1994829,1994829,29,29
1312100011K,58,1.0000000000,3346190,3346190,30,30
1312100011M,58,1.0000000000,5544487,5544487,38,38
1312100011N,58,1.0000000000,3282317,3282317,33,33
1312100011P,59,1.0000000000,2525822,2525822,20,20
1312100011R,58,1.0000000000,1242458,1242458,16,16
1312100012A,59,1.0000000000,5242688,5242688,120,120
1312100012D,62,1.0000000000,1557194,1557194,26,26
1312100012F,62,1.0000000000,2397744,2397744,28,28
1312100012G,62,1.0000000000,524919,524919,10,10
1312100012I,59,1.0000000000,530100,530100,3,3
1312100012J,63,1.0000000000,3491483,3491483,35,35
1312100012K,59,1.0000000000,2538423,2538423,108,108
1312100012L,59,1.0000000000,2490966,2490966,35,35
1312100012M,63,1.0000000000,11717326,11717326,76,76
1312100012N,59,1.0000000000,783604,783604,36,36
1312100012S,59,1.0000000000,1027389,1027389,25,25
131210002F1,58,1.0000000000,1269920,1269920,33,33
131210002F2,58,1.0000000000,277300,277300,6,6
131210002L1,57,1.0000000000,706982,706982,47,47
131210002L2,56,1.0000000000,489530,489530,26,26
131210003P2,56,1.0000000000,422224,422224,8,8
131210004X1,58,1.0000000000,1304512,1304512,40,40
131210004X2,58,1.0000000000,533226,533226,13,13
131210005A1,59,1.0000000000,1344493,1344493,57,57
131210005A2,63,1.0000000000,1564329,1564329,67,67
131210006L1,57,1.0000000000,720983,720983,20,20
131210006L2,57,1.0000000000,1304872,1304872,34,34
131210008F1,53,1.0000000000,3733085,3733085,34,34
131210008F2,60,1.0000000000,70492,70492,2,2
131210008N1,60,1.0000000000,1264932,1264932,8,8
131210008N2,60,1.0000000000,969217,969217,7,7
131210010H1,55,1.0000000000,510645,510645,7,7
131210010H2,55,1.0000000000,2046360,2046360,15,15
131210011E1,65,1.0000000000,4610870,4610870,18,18
131210011E2,59,1.0000000000,1076877,1076877,12,12
131210011E3,59,1.0000000000,3257260,3257260,33,33
131210012E1,62,1.0000000000,2701107,2701107,40,40
131210012E2,63,1.0000000000,909674,909674,10,10
131210012H1,63,1.0000000000,846282,846282,17,17
131210012H2,63,1.0000000000,3257812,3257812,24,24
13121003P1A,56,1.0000000000,1495876,1495876,65,65
13121003P1B,56,1.0000000000,101627,101627,3,3
1312100AP03,48,1.0000000000,1161361,1161361,12,12
1312100AP05,25,1.0000000000,6705427,6705427,34,34
1312100AP06,49,1.0000000000,2364779,2364779,26,26
1312100AP10,49,1.0000000000,1272607,1272607,9,9
1312100AP14,48,0.9202580188,2494502,2710655,24,35
1312100AP14,49,0.0797419812,216153,2710655,11,35
1312100CH01,65,1.0000000000,4953854,4953854,15,15
1312100CH02,65,1.0000000000,28688891,28688891,32,32
1312100CH03,65,1.0000000000,49397332,49397332,48,48
1312100CH05,65,1.0000000000,42044924,42044924,33,33
1312100CP02,63,1.0000000000,2830147,2830147,89,89
1312100HP01,63,1.0000000000,6231491,6231491,156,156
1312100JC01,50,1.0000000000,12176396,12176396,54,54
1312100JC02,50,1.0000000000,6831668,6831668,50,50
1312100JC05,50,1.0000000000,1836250,1836250,11,11
1312100JC06,50,1.0000000000,4338752,4338752,17,17
1312100JC07,50,1.0000000000,5047589,5047589,48,48
1312100JC08,50,1.0000000000,3134956,3134956,16,16
1312100JC09,50,1.0000000000,2666841,2666841,33,33
1312100JC10,50,1.0000000000,2555934,2555934,31,31
1312100JC11,50,1.0000000000,7161077,7161077,31,31
1312100JC12,48,1.0000000000,8249330,8249330,30,30
1312100JC14,48,1.0000000000,2763550,2763550,8,8
1312100JC15,48,1.0000000000,933103,933103,15,15
1312100JC16,48,1.0000000000,2354679,2354679,21,21
1312100JC18,48,1.0000000000,3241525,3241525,12,12
1312100JC19,48,0.7126379593,3484821,4890030,7,14
1312100JC19,51,0.2873620407,1405209,4890030,7,14
1312100ML03,47,1.0000000000,19199429,19199429,39,39
1312100MP01,47,1.0000000000,1132842,1132842,34,34
1312100PA01,67,1.0000000000,28325081,28325081,105,105
1312100RW01,49,1.0000000000,10258138,10258138,71,71
1312100RW02,53,1.0000000000,6470993,6470993,33,33
1312100RW03,51,0.4394464028,3376007,7682409,25,84
1312100RW03,53,0.5605535972,4306402,7682409,59,84
1312100RW04,51,1.0000000000,2794527,2794527,20,20
1312100RW05,48,1.0000000000,6991044,6991044,60,60
1312100RW06,51,1.0000000000,3186802,3186802,21,21
1312100RW08,49,1.0000000000,3243806,3243806,33,33
1312100RW09,47,0.5501194595,8966764,16299667,16,50
1312100RW09,49,0.4498805405,7332903,16299667,34,50
1312100RW10,53,1.0000000000,5561144,5561144,33,33
1312100RW12,49,1.0000000000,9692612,9692612,59,59
1312100RW13,48,1.0000000000,5829580,5829580,32,32
1312100RW16,49,1.0000000000,3785902,3785902,14,14
1312100RW17,51,1.0000000000,3137770,3137770,41,41
1312100RW19,47,1.0000000000,2780653,2780653,17,17
1312100RW20,51,1.0000000000,4136502,4136502,23,23
1312100RW21,51,1.0000000000,5033967,5033967,25,25
1312100SC02,61,1.0000000000,1223630,1223630,7,7
1312100SC04,65,1.0000000000,24978472,24978472,44,44
1312100SC10,63,1.0000000000,1996532,1996532,21,21
1312100SC13,65,0.8394397911,15386949,18330021,38,61
1312100SC13,67,0.1605602089,2943072,18330021,23,61
1312100SC15,65,1.0000000000,19473191,19473191,67,67
1312100SC20,65,1.0000000000,9209533,9209533,22,22
1312100SC27,63,1.0000000000,2560509,2560509,36,36
1312100SS01,51,1.0000000000,8305116,8305116,35,35
1312100SS03,52,1.0000000000,1750291,1750291,15,15
1312100SS04,52,1.0000000000,2764438,2764438,35,35
1312100SS05,53,1.0000000000,2726680,2726680,16,16
1312100SS06,52,1.0000000000,2905764,2905764,20,20
1312100SS12,54,1.0000000000,4734205,4734205,42,42
1312100SS14,54,1.0000000000,1942994,1942994,24,24
1312100SS16,53,1.0000000000,6309746,6309746,33,33
1312100SS17,51,1.0000000000,8656241,8656241,36,36
1312100SS20,51,1.0000000000,2406424,2406424,24,24
1312100SS22,53,1.0000000000,5384853,5384853,17,17
1312100SS26,51,1.0000000000,1956869,1956869,26,26
1312100SS31,52,1.0000000000,1607113,1607113,25,25
131210AP01A,49,1.0000000000,8921257,8921257,82,82
131210AP01B,49,1.0000000000,2122455,2122455,32,32
131210AP01C,49,1.0000000000,2620073,2620073,8,8
131210AP01D,48,1.0000000000,4002442,4002442,31,31
131210AP01E,48,1.0000000000,19669,19669,1,1
131210AP021,49,1.0000000000,3623190,3623190,43,43
131210AP022,48,0.3485575037,1536774,4408954,13,37
131210AP022,49,0.6514424963,2872180,4408954,24,37
131210AP02B,48,1.0000000000,2223736,2223736,19,19
131210AP04A,49,1.0000000000,2306947,2306947,25,25
131210AP04B,49,1.0000000000,880696,880696,7,7
131210AP07A,47,1.0000000000,5144990,5144990,57,57
131210AP07B,47,0.4416280367,1654820,3747090,12,26
131210AP07B,49,0.5583719633,2092270,3747090,14,26
131210AP09A,25,1.0000000000,5519390,5519390,34,34
131210AP09B,50,1.0000000000,692279,692279,10,10
131210AP12A,47,1.0000000000,1108205,1108205,15,15
131210AP12B,47,1.0000000000,6535187,6535187,38,38
131210AP12C,49,1.0000000000,1461434,1461434,39,39
131210AP12D,47,1.0000000000,137977,137977,4,4
131210CH04A,65,1.0000000000,24498568,24498568,33,33
131210CH04B,67,1.0000000000,43154,43154,3,3
131210CP011,63,1.0000000000,1092877,1092877,36,36
131210CP012,62,1.0000000000,2211326,2211326,38,38
131210CP01B,63,1.0000000000,375450,375450,21,21
131210CP04A,63,1.0000000000,111752,111752,5,5
131210CP04B,63,1.0000000000,1288073,1288073,34,34
131210CP051,62,1.0000000000,2409029,2409029,21,21
131210CP052,62,1.0000000000,623058,623058,12,12
131210CP053,62,1.0000000000,19001,19001,1,1
131210CP05B,63,1.0000000000,663378,663378,2,2
131210CP06A,63,1.0000000000,1617683,1617683,17,17
131210CP06B,63,1.0000000000,323617,323617,3,3
131210CP07A,62,1.0000000000,474406,474406,9,9
131210CP07B,63,1.0000000000,1916699,1916699,11,11
131210CP07C,62,1.0000000000,47910,47910,2,2
131210CP07D,62,1.0000000000,104211,104211,2,2
